elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
25116,198.00737,231.74443,86.44053,100.71134,8.8249755E-5,0.1887252,50,24.309763;
25149,198.00737,231.74443,86.91174,101.26477,1.2961861E-4,0.18863817,50,24.065733;
25181,198.00737,231.74443,87.38222,101.81733,1.2595905E-4,0.18656185,50,24.72228;
25216,198.00737,231.74443,87.852486,102.36965,1.6177291E-4,0.18620598,50,25.386189;
25251,198.00737,231.74443,88.32357,102.922935,1.2702362E-4,0.1840063,50,25.802423;
25297,198.00737,231.74443,88.79317,103.474464,1.0138239E-4,0.18313019,50,25.996838;
25329,198.00737,231.74443,89.26296,104.02624,1.2935906E-4,0.18168435,50,25.56153;
25359,198.00737,231.74443,89.73404,104.5795,1.1524657E-4,0.17954522,50,26.227983;
25391,198.00737,231.74443,90.203606,105.131,9.0429065E-5,0.17878269,50,26.908834;
25421,198.00737,231.74443,90.67388,105.68333,9.508235E-5,0.17710876,50,27.30424;
25452,198.00737,231.74443,91.14335,106.23471,9.498232E-5,0.17701149,50,27.872814;
25487,198.00737,231.74443,91.6127,106.78595,1.1186129E-4,0.17549168,50,28.355085;
25520,209.65863,231.74854,92.095795,101.369514,9.2957343E-4,0.17527486,50,28.448227;
25550,223.14516,231.75276,92.6092,95.76048,0.0010614704,0.1751776,50,28.589306;
25593,234.37976,231.75587,93.15243,91.696754,0.001987237,0.17332171,50,29.011839;
25636,250.20714,231.75984,93.737144,86.424805,0.003369519,0.17199498,50,28.479242;
25666,253.58571,231.76062,94.33765,85.8208,0.0030151862,0.17021127,50,27.878784;
25707,251.69048,230.02377,94.9418,86.37447,0.0034372676,0.16918051,50,28.293097;
25739,248.61667,227.20683,95.5312,86.91461,0.0017856454,0.16737232,50,27.590584;
25769,247.79762,226.45624,96.119354,87.45361,2.0030921E-4,0.16638184,50,29.135546;
25804,251.89285,230.20923,96.71156,87.99634,0.0010012513,0.16586344,50,29.403143;
25843,251.89285,230.20923,97.31026,88.545,1.510244E-4,0.16349563,50,29.41587;
25871,252.30238,230.58453,97.90902,89.09372,9.90625E-4,0.1615925,50,29.016848;
25903,252.30238,230.58453,98.50758,89.642265,-5.8434453E-5,0.16142556,50,29.605873;
25934,252.30238,230.58453,99.10788,90.19239,4.4200005E-4,0.15923159,50,29.876938;
25973,252.30238,230.58453,99.708336,90.742676,2.3442958E-4,0.1589767,50,29.940615;
