elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
42333,487.8119,14.433959,671.2449,19.861643,3.930752E-5,1.8148609E-4,50,60.83198;
42350,487.8119,14.433959,670.18207,19.830193,3.8917176E-5,1.8128549E-4,50,61.266087;
42367,487.8119,14.433959,669.11926,19.798746,3.855663E-5,1.8107696E-4,50,61.118835;
42384,487.8119,14.433959,668.05646,19.767298,3.8624232E-5,1.8057981E-4,50,61.03915;
42400,487.8119,14.433959,666.99365,19.73585,3.8611557E-5,1.8004653E-4,50,61.04861;
42420,487.8119,14.433959,665.9309,19.704405,4.2780128E-5,1.7962822E-4,50,60.697594;
42437,487.8119,14.433959,664.8681,19.672956,3.7770547E-5,1.7928588E-4,50,60.36535;
42453,487.8119,14.433959,663.8053,19.641508,3.8546947E-5,1.7897418E-4,50,60.629513;
42469,487.8119,14.433959,662.7425,19.610062,3.840137E-5,1.7864112E-4,50,60.545513;
42483,487.8119,14.433959,661.6797,19.578613,4.029781E-5,1.7831798E-4,50,60.400406;
42499,487.8119,14.433959,660.6169,19.547165,4.14722E-5,1.7803878E-4,50,60.74583;
42516,487.8119,14.433959,659.5541,19.515717,4.1252006E-5,1.7778244E-4,50,60.64238;
42536,487.8119,14.433959,658.4913,19.48427,3.5453664E-5,1.776388E-4,50,60.28192;
42553,487.8119,14.433959,657.42847,19.452822,3.6540856E-5,1.7758647E-4,50,60.38068;
42567,487.8119,14.433959,656.3657,19.421375,3.7012873E-5,1.7753769E-4,50,60.542713;
42587,487.8119,14.433959,655.3029,19.389929,4.0792263E-5,1.7748954E-4,50,60.32522;
42602,487.8119,14.433959,654.2401,19.358479,4.008363E-5,1.7746387E-4,50,60.40593;
42617,487.8119,14.433959,653.1773,19.327032,3.356407E-5,1.7742999E-4,50,60.360935;
42637,487.8119,14.433959,652.1145,19.295586,3.4786484E-5,1.7734655E-4,50,60.102158;
42650,487.8119,14.433959,651.0517,19.264135,3.4557284E-5,1.7729339E-4,50,60.434746;
42666,487.8119,14.433959,649.9889,19.232689,3.9493432E-5,1.7728569E-4,50,60.363346;
42681,487.8119,14.433959,648.9261,19.201242,3.541279E-5,1.7727274E-4,50,60.29048;
42702,487.8119,14.433959,647.86334,19.169794,3.6177913E-5,1.7724451E-4,50,60.099625;
42716,487.8119,14.433959,646.80054,19.138348,2.0736933E-4,1.7775557E-4,50,59.91373;
42735,474.59048,14.042744,645.7231,19.106466,4.760534E-4,1.7952303E-4,50,60.368908;
42750,474.59048,14.042744,644.6288,19.074085,1.7491855E-4,1.8100116E-4,50,60.087986;
42765,474.59048,14.042744,643.53455,19.041708,2.3138133E-4,1.8195905E-4,50,60.33834;
42783,463.52142,13.715217,642.42755,19.008953,2.8543035E-4,1.8319381E-4,50,60.320946;
42803,463.52142,13.715217,641.30695,18.975794,1.4281357E-4,1.8409056E-4,50,59.975853;
42816,463.52142,13.715217,640.1863,18.942635,1.6955422E-4,1.8469083E-4,50,60.301834;
42835,457.0619,13.524082,639.0581,18.909252,2.3774327E-4,1.8556329E-4,50,60.0906;
42850,457.0619,13.524082,637.9221,18.875639,1.2585663E-4,1.8625754E-4,50,60.250305;
42870,457.0619,13.524082,636.7861,18.842024,1.4683539E-4,1.8676226E-4,50,59.931023;
42885,457.0619,13.524082,635.6501,18.80841,1.21573976E-4,1.872479E-4,50,60.073673;
42905,457.0619,13.524082,634.514,18.774794,1.7083631E-4,1.8783018E-4,50,60.053635;
42920,457.0619,13.524082,633.378,18.741182,1.0041634E-4,1.8831652E-4,50,58.368793;
42936,457.0619,13.524082,632.24194,18.707567,1.1362009E-4,1.8868265E-4,50,58.17565;
42952,457.0619,13.524082,631.1059,18.673952,1.4532414E-4,1.8917955E-4,50,58.502666;
42967,457.0619,13.524082,629.96985,18.640337,1.3937964E-4,1.8975217E-4,50,59.0769;
42985,457.0619,13.524082,628.83386,18.606722,1.4049423E-4,1.9032753E-4,50,59.49338;
43000,457.0619,13.524082,627.6978,18.573107,1.2113969E-4,1.9084368E-4,50,59.56664;
43018,457.0619,13.524082,626.5618,18.539494,5.3977506E-5,1.9108405E-4,50,59.55764;
43033,457.0619,13.524082,625.42584,18.50588,5.6564815E-5,1.9118343E-4,50,59.73692;
43052,457.0619,13.524082,624.2898,18.472265,8.0512364E-5,1.9136474E-4,50,59.74326;
43071,457.0619,13.524082,623.1538,18.438654,1.737471E-4,1.9189782E-4,50,58.73683;
43088,457.0619,13.524082,622.01776,18.405039,1.5626558E-4,1.9259716E-4,50,59.212486;
43101,457.0619,13.524082,620.8818,18.371426,7.3613235E-5,1.9298728E-4,50,60.342266;
43116,457.0619,13.524082,619.7458,18.337812,8.9110545E-5,1.9321928E-4,50,60.71606;
43133,457.0619,13.524082,618.60974,18.304197,6.171457E-5,1.9339455E-4,50,60.588253;
43149,457.0619,13.524082,617.47375,18.270582,7.76331E-5,1.9357128E-4,50,60.803112;
