elapsedTime,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
34320,1624.3976,212.87898,1372.5688,179.86732,0.0019072309,0.0029896114,50,60.170357;
34336,1619.4833,212.23479,1374.453,180.11432,8.490853E-4,0.0029960547,50,60.04515;
34356,1616.512,211.84529,1376.349,180.36287,0.0010474876,0.0030007402,50,60.27284;
34372,1613.3452,211.43016,1378.2212,180.60829,8.8977214E-4,0.0030054648,50,58.45865;
34387,1600.9476,209.805,1380.0964,180.85411,9.193438E-4,0.0030098956,50,62.810844;
34401,1605.3667,210.38428,1381.9594,181.09831,9.1379916E-4,0.0030144218,50,62.50022;
34419,1605.1691,210.35837,1383.8057,181.34035,9.6236274E-4,0.0030191115,50,62.216625;
34437,1595.2285,209.05528,1385.6466,181.58167,9.532571E-4,0.0030237916,50,61.97864;
34456,1595.1238,209.04156,1387.4817,181.82222,0.0011402542,0.003028739,50,61.617294;
34469,1589.6881,208.32901,1389.3,182.0606,9.828033E-4,0.0030334992,50,61.63253;
34488,1578.6143,206.87737,1391.1162,182.29868,0.0010123253,0.003038003,50,61.550785;
34505,1574.9261,206.39389,1392.9207,182.53522,8.85788E-4,0.0030421412,50,61.19554;
34519,1562.0048,204.70006,1394.6891,182.76703,0.001688018,0.0030485096,50,61.467773;
34536,1550.7214,203.22095,1396.4342,182.99579,0.0015375998,0.0030564468,50,61.278698;
34554,1537.7976,201.5268,1398.1504,183.22076,0.0015658032,0.0030640753,50,61.16535;
34568,1536.8762,201.40602,1399.8403,183.44229,0.0013766929,0.003071092,50,61.031956;
34588,1539.2333,201.715,1401.5449,183.66574,0.0014121511,0.0030775976,50,60.906094;
34603,1540.4595,201.87573,1403.2412,183.8881,0.0014293944,0.0030840384,50,60.735233;
34620,1540.1428,201.83423,1404.9325,184.10982,0.0018508264,0.003091825,50,60.58424;
34637,1529.1595,200.39445,1406.6057,184.32915,0.0017718079,0.00310037,50,60.6999;
34653,1527.2953,200.15007,1408.2526,184.54503,0.0017866238,0.0031089082,50,60.4215;
34670,1539.0548,201.69159,1409.9136,184.76277,0.0015422734,0.0031167825,50,60.461555;
34686,1539.45,201.7434,1411.5862,184.98203,0.001588089,0.0031244173,50,60.380882;
34700,1547.0405,202.73842,1413.2681,185.2025,0.0020889437,0.003133872,50,60.55599;
34720,1552.3667,203.43663,1414.9662,185.42511,0.0018351611,0.0031434689,50,60.306965;
34736,1560.3595,204.48439,1416.6803,185.6498,0.0018827453,0.0031526322,50,60.52966;
34751,1559.6381,204.38982,1418.4054,185.87595,0.0016373235,0.003161231,50,60.469715;
34769,1559.131,204.32333,1420.1299,186.102,0.0017879367,0.003169705,50,60.402775;
34787,1556.1643,203.93445,1421.8506,186.32756,0.0017596966,0.003178174,50,60.209064;
34803,1554.3262,203.6935,1423.5612,186.55179,0.0011870398,0.003184601,50,60.211987;
34823,1561.1024,204.58177,1425.284,186.77765,0.0012944129,0.003190311,50,60.13832;
34836,1565.5215,205.16106,1427.0149,187.00455,0.0012742805,0.003196504,50,60.087692;
34851,1567.8857,205.47098,1428.7645,187.2339,7.271613E-4,0.003200964,50,60.29606;
34868,1572.0952,206.02278,1430.522,187.46428,8.2974613E-4,0.003204497,50,60.07685;
34888,1584.4071,207.63673,1432.2875,187.69571,0.0016278366,0.0032108435,50,60.214314;
34903,1577.9572,206.79123,1434.0599,187.92807,0.0017183239,0.0032193707,50,60.178726;
34918,1577.8667,206.77937,1435.8328,188.16046,0.0017013575,0.0032280409,50,60.213593;
34936,1573.2524,206.17448,1437.5892,188.39072,0.0021537915,0.0032380957,50,60.071896;
34954,1565.5643,205.16667,1439.325,188.61824,0.00206896,0.0032489237,50,60.096905;
34969,1552.5476,203.46034,1441.0521,188.84465,0.002084866,0.0032595072,50,60.021152;
34986,1550.7024,203.21846,1442.764,189.06908,0.0017003941,0.0032688712,50,60.079117;
35001,1542.5072,202.14417,1444.4518,189.29031,0.0013321382,0.003276287,50,60.197876;
35018,1541.1809,201.9703,1446.1311,189.51044,0.0014011862,0.003283173,50,60.228474;
35036,1539.1357,201.70221,1447.8032,189.72964,0.0010880878,0.0032892479,50,59.995316;
35051,1538.5262,201.62231,1449.469,189.948,0.0012729289,0.0032951604,50,59.886696;
35070,1539.2476,201.71687,1451.1381,190.1668,0.001169913,0.0033010175,50,60.06105;
35086,1537.9143,201.5421,1452.816,190.38676,0.0015592242,0.0033077698,50,60.246063;
35102,1531.0405,200.64102,1454.4674,190.60323,0.0015609164,0.0033145759,50,59.608837;
35122,1523.6548,199.67284,1456.085,190.81528,0.0015605991,0.0033206607,50,60.220898;
35136,1514.5262,198.47621,1457.6737,191.02353,0.0015606586,0.003326718,50,60.23995;
35163,1507.9595,197.61539,1459.2323,191.22786,0.0015606474,0.0033325064,50,59.79537;
35173,1496.8833,196.16344,1460.7738,191.42993,0.001556849,0.0033381279,50,57.822723;
35192,1496.6738,196.13597,1462.3293,191.63383,0.00135356,0.0033431237,50,58.27295;
35215,1489.7928,195.23396,1463.8988,191.83957,0.0016734613,0.003348699,50,58.33604;
35228,1485.2738,194.64157,1465.4778,192.04655,0.0016134798,0.0033547205,50,58.00088;
35241,1482.7095,194.30542,1467.0847,192.2572,0.0016247263,0.003360542,50,58.22997;
35256,1486.0929,194.74895,1468.7224,192.4719,0.0014775089,0.003365681,50,58.96754;
35272,1489.5786,195.20587,1470.327,192.68224,0.0015051122,0.0033710843,50,59.356236;
35289,1494.3953,195.83728,1471.8993,192.88834,0.0014749282,0.003376866,50,59.35216;
35309,1493.981,195.78297,1473.4468,193.0912,0.0010268604,0.003381036,50,59.654575;
35323,1491.8262,195.50052,1474.9733,193.29129,0.0011108731,0.0033843974,50,60.043182;
35349,1488.8524,195.11069,1476.4769,193.48842,0.0013049883,0.003388577,50,59.51129;
35367,1489.881,195.24551,1477.9769,193.68504,0.0011263008,0.0033926484,50,58.88558;
35377,1492.6453,195.60788,1479.4762,193.88158,0.0011598046,0.0033970978,50,58.923393;
35391,1493.5667,195.72867,1480.9851,194.07938,0.0011535226,0.0034019994,50,59.081303;
35407,1496.1357,196.06543,1482.5011,194.2781,0.0011440881,0.0034073743,50,59.23145;
35431,1494.3953,195.83728,1484.0181,194.47696,0.0011458572,0.003413079,50,59.2648;
35441,1502.3976,196.88628,1485.5397,194.67642,0.0016293993,0.0034202584,50,59.562466;
35457,1500.8619,196.68498,1487.0679,194.87675,0.0012576906,0.0034274133,50,59.445694;
35474,1502.1976,196.86008,1488.6007,195.07768,0.0013273859,0.0034340087,50,59.60126;
35496,1501.9952,196.83354,1490.1346,195.27878,0.001314318,0.00344076,50,59.958817;
35506,1499.7357,196.53735,1491.6581,195.47847,8.575446E-4,0.0034457839,50,59.950535;
35523,1500.6619,196.65875,1493.1891,195.67917,9.431896E-4,0.003449723,50,60.165325;
35541,1504.9714,197.2237,1494.7181,195.87961,9.759149E-4,0.0034539055,50,59.940384;
35556,1507.0286,197.49335,1496.2513,196.0806,0.0010036626,0.0034579386,50,60.448444;
35573,1508.9833,197.7496,1497.7915,196.2825,9.984599E-4,0.0034618347,50,60.4358;
35588,1507.1428,197.50833,1499.3439,196.48598,0.0012884676,0.003465871,50,61.0521;
35604,1504.5834,197.17282,1500.9098,196.69127,0.0012340911,0.0034699668,50,60.81535;
35629,1501.4048,196.75615,1502.4857,196.89783,0.0013956882,0.0034750947,50,60.967484;
35646,1499.25,196.47368,1504.0652,197.10489,0.0013653887,0.0034808114,50,59.48048;
35656,1500.9976,196.70277,1505.6561,197.31345,0.0012906403,0.0034861625,50,60.178616;
35673,1504.488,197.16032,1507.2797,197.52628,0.0013046557,0.0034911977,50,60.35607;
35689,1504.2833,197.13348,1508.934,197.74312,0.0015938742,0.0034973167,50,60.58732;
35714,1502.5428,196.90533,1510.6027,197.96187,0.0015396457,0.0035041103,50,60.458805;
35734,1500.7,196.66376,1512.2834,198.1822,0.0010119537,0.0035088125,50,60.10959;
35740,1501.1047,196.71681,1513.9619,198.40224,0.001463853,0.0035118316,50,60.00044;
35757,1501.5095,196.76987,1515.5604,198.61177,0.001379122,0.0035147145,50,60.109962;
35773,1501.1952,196.72867,1517.0801,198.81099,0.001395009,0.003517623,50,59.97081;
35791,1505.1904,197.2524,1518.5181,198.99948,0.0015836654,0.003520512,50,60.068253;
35812,1513.9023,198.39442,1519.9387,199.18571,0.0018490881,0.003524348,50,59.751236;
35827,1522.3119,199.49681,1521.2671,199.35985,0.0017993213,0.0035280606,50,59.449226;
35842,1528.5667,200.31674,1522.5879,199.53299,0.0014435843,0.0035311843,50,59.996685;
35858,1530.4048,200.5577,1523.8262,199.69533,0.0015102851,0.0035343322,50,59.96183;
35874,1534.2976,201.068,1524.9778,199.84628,0.0014319315,0.0035365445,50,60.057507;
35890,1533.4738,200.95999,1526.03,199.9842,0.0014466228,0.0035382342,50,60.272686;
35906,1531.7262,200.73091,1526.9849,200.10938,0.0014438682,0.0035400223,50,60.465763;
35922,1526.5,200.0458,1527.8438,200.22197,0.0019448005,0.0035436335,50,60.48329;
35939,1521.8785,199.44,1528.6205,200.32379,0.0014060361,0.0035469246,50,60.50476;
35960,1518.9,199.04955,1529.3345,200.41739,0.0015070543,0.0035492561,50,60.27285;
35972,1518.9976,199.06233,1529.9576,200.49907,0.0018966928,0.0035534708,50,60.24592;
35988,1514.4833,198.47057,1530.493,200.56926,0.0013376233,0.003558392,50,60.71976;
36008,1510.7928,197.98682,1530.9692,200.63168,0.0014424488,0.0035630164,50,60.758904;
36021,1511.9261,198.13536,1531.3826,200.68587,0.0011569646,0.0035666146,50,60.650646;
36037,1510.2858,197.92033,1531.7478,200.73375,0.0012104928,0.0035695934,50,60.526844;
36061,1506.3928,197.41002,1532.0469,200.77295,0.0012004563,0.0035726882,50,60.39841;
36084,1499.8381,196.55078,1532.2909,200.80493,0.0011737075,0.0035759013,50,59.88732;
36089,1496.8715,196.16188,1532.4841,200.83026,0.0011148611,0.0035789942,50,59.78858;
36106,1494.2119,195.81325,1532.5958,200.84491,0.0011258947,0.003581733,50,59.995926;
36122,1493.6024,195.73335,1532.5906,200.84422,8.613273E-4,0.0035835363,50,60.290295;
36138,1492.1786,195.5467,1532.5171,200.8346,9.109337E-4,0.0035854771,50,60.574734;
36155,1490.1262,195.27766,1532.3926,200.81827,7.5459835E-4,0.0035875652,50,60.54465;
36171,1493.9191,195.77486,1532.2552,200.80026,7.8391127E-4,0.0035894245,50,60.879044;
36187,1493.1,195.6675,1532.1215,200.78273,7.7841507E-4,0.0035913265,50,61.083904;
36203,1491.5643,195.46617,1531.9872,200.76512,7.475593E-4,0.003593282,50,61.058422;
36219,1493.7142,195.748,1531.8491,200.74702,8.6986105E-4,0.0035957524,50,60.921696;
36235,1500.7858,196.675,1531.7317,200.73163,8.4692944E-4,0.0035984854,50,61.173237;
36252,1497.8143,196.28548,1531.6213,200.71716,6.9374975E-4,0.0036008328,50,61.079468;
36269,1500.781,196.67438,1531.5109,200.70268,9.5782836E-4,0.0036037473,50,60.996033;
36285,1502.8309,196.9431,1531.4182,200.69054,9.083136E-4,0.0036069362,50,61.50942;
36302,1502.1215,196.8501,1531.3318,200.67921,0.0011040033,0.0036110256,50,61.363182;
36318,1501.1047,196.71681,1531.2457,200.66794,0.0010673115,0.0036157616,50,62.124016;
36336,1505.7285,197.32294,1531.1595,200.65662,0.0010741912,0.00361972,50,61.942577;
36351,1510.2452,197.91502,1531.0824,200.64651,0.0011136055,0.0036234614,50,61.861412;
36368,1515.7905,198.64194,1531.0239,200.63885,0.0011062152,0.0036225207,50,62.008366;
36387,1514.2524,198.4403,1530.9662,200.63129,0.0014844087,0.0036200397,50,61.784325;
36402,1518.8738,199.04611,1530.9042,200.62315,0.001028884,0.0036175235,50,61.61019;
36419,1521.85,199.43626,1530.8269,200.61302,0.0011142949,0.0036150906,50,61.520363;
36435,1523.1881,199.61166,1530.7594,200.60417,0.0010982803,0.0036099432,50,61.375347;
36450,1520.731,199.28957,1530.6971,200.59601,0.0011546599,0.0036028912,50,61.251247;
36469,1520.5286,199.26305,1530.6401,200.58855,0.0011440887,0.0035971815,50,60.972946;
36485,1525.3405,199.89383,1530.6079,200.58432,0.0013040715,0.0035921973,50,61.128895;
36502,1524.1047,199.73183,1530.5969,200.58287,0.0011477683,0.0035869267,50,60.944897;
36519,1521.0238,199.32796,1530.5919,200.58223,0.0011770752,0.0035814093,50,60.660168;
36537,1516.8167,198.77646,1530.5756,200.58008,0.0017231435,0.0035784275,50,60.67064;
36560,1511.0762,198.02394,1530.5502,200.57675,0.0023436726,0.0035791318,50,59.063347;
36573,1506.2595,197.39253,1530.5262,200.57361,0.0022273234,0.003582594,50,58.162086;
36597,1498.6761,196.39845,1530.4972,200.56981,0.002249139,0.003586776,50,58.48049;
36606,1500.9261,196.6934,1530.461,200.56506,0.001105524,0.0035871617,50,58.250084;
36621,1495.281,195.95338,1530.4296,200.56094,0.0010261203,0.003585241,50,59.220646;
36638,1492.9191,195.64377,1530.4052,200.55774,0.0010410084,0.0035835237,50,59.197365;
36655,1488.3024,195.03857,1530.3875,200.5554,0.0011370799,0.0035820822,50,59.383816;
36671,1482.5596,194.28577,1530.3678,200.55284,0.0011190665,0.0035822948,50,60.01561;
36688,1478.4452,193.74641,1530.335,200.54854,0.001122444,0.0035834205,50,59.871086;
36704,1475.769,193.39561,1530.293,200.54303,0.0011783856,0.0035846445,50,59.94378;
36720,1476.6904,193.5164,1530.2499,200.53738,0.0013712884,0.003587031,50,60.209442;
36737,1480.381,194.00018,1530.2141,200.53268,0.0013351191,0.0035902373,50,59.606407;
36754,1478.738,193.78482,1530.1812,200.52837,9.3282E-4,0.0035921813,50,60.32143;
36772,1473.6095,193.11252,1530.1327,200.52202,7.466335E-4,0.003592557,50,60.347565;
36789,1469.9095,192.6275,1530.0796,200.51506,0.0010984302,0.0035936104,50,60.231762;
36803,1475.9524,193.41965,1530.0175,200.50691,0.0012455946,0.0035959275,50,60.660004;
36820,1479.0262,193.8226,1529.9722,200.50098,0.0012180012,0.0035989385,50,60.43284;
36836,1476.9738,193.55354,1529.9326,200.4958,0.0012156388,0.003602135,50,60.306263;
36852,1475.5358,193.36502,1529.8793,200.4888,0.0012160819,0.003605275,50,60.611;
36870,1475.1215,193.31071,1529.8267,200.4819,0.0012159988,0.003608919,50,60.415115;
36896,1480.4547,194.00986,1529.775,200.47513,0.0011858006,0.0036127449,50,60.194218;
36918,1485.0619,194.61378,1529.7404,200.47058,0.0010976158,0.0036161668,50,58.590694;
36923,1485.262,194.64003,1529.7122,200.46689,9.286782E-4,0.0036191149,50,59.310284;
36940,1486.4952,194.80168,1529.6786,200.4625,9.60354E-4,0.003621907,50,59.255527;
36957,1487.3143,194.90906,1529.6404,200.45749,9.544148E-4,0.0036233612,50,59.40131;
36973,1490.0881,195.27267,1529.6079,200.45323,8.3665486E-4,0.0036217477,50,59.630665;
36990,1494.0905,195.79732,1529.5773,200.44922,8.587348E-4,0.0036189891,50,59.60407;
37006,1498.7072,196.40253,1529.5668,200.44783,7.623633E-4,0.0036126198,50,60.061157;
37023,1504.4547,197.15594,1529.5769,200.44917,6.760804E-4,0.003603943,50,60.041695;
37039,1507.2238,197.51894,1529.5973,200.45183,6.922585E-4,0.0035956113,50,59.884224;
37055,1507.531,197.55922,1529.6252,200.4555,6.201194E-4,0.0035869959,50,59.888012;
37071,1507.3262,197.53236,1529.6447,200.45804,4.5295252E-4,0.0035778747,50,60.336357;
37088,1507.7357,197.58606,1529.6677,200.46107,4.842963E-4,0.0035685522,50,60.23427;
37105,1505.3762,197.27675,1529.6937,200.46448,4.7841936E-4,0.0035592983,50,60.095207;
37121,1508.8643,197.734,1529.7264,200.46877,5.288919E-4,0.0035512252,50,60.36547;
37137,1508.8643,197.734,1529.7754,200.47519,3.4984175E-4,0.0035432703,50,60.477356;
37155,1510.2976,197.92188,1529.8348,200.48297,4.4469984E-4,0.003533194,50,60.1187;
37170,1514.9119,198.52676,1529.9108,200.49294,4.2691393E-4,0.0035222436,50,60.562492;
37187,1513.7858,198.37915,1529.9924,200.50363,3.7567967E-4,0.0035112845,50,60.747845;
37205,1515.119,198.55391,1530.0831,200.51553,3.852861E-4,0.0035028993,50,60.67151;
37220,1514.7095,198.50023,1530.1686,200.52673,3.8348488E-4,0.003496457,50,60.782333;
37237,1513.7881,198.37946,1530.2383,200.53586,3.4884783E-4,0.0034898387,50,61.072525;
37254,1514.5048,198.4734,1530.3214,200.54677,5.6801626E-4,0.003483836,50,61.131454;
37270,1512.7643,198.24524,1530.388,200.55548,5.269222E-4,0.0034781755,50,61.113533;
37286,1509.6786,197.84074,1530.447,200.56322,7.239077E-4,0.0034730206,50,60.83767;
37302,1505.5714,197.30235,1530.5001,200.57019,0.0012667195,0.0034707151,50,61.649796;
37319,1500.8524,196.68375,1530.5718,200.57957,0.0011649423,0.0034697454,50,61.241283;
37335,1500.6381,196.65564,1530.6399,200.58852,6.747573E-4,0.0034669084,50,61.40574;
37351,1497.8619,196.29172,1530.7224,200.59932,7.6666696E-4,0.003464561,50,62.016384;
37368,1493.3357,195.6984,1530.7921,200.60846,7.4943394E-4,0.0034631353,50,61.86928;
37389,1482.1523,194.23239,1530.844,200.61526,9.6452585E-4,0.0034616333,50,61.6872;
37403,1477.2357,193.58788,1530.8687,200.6185,0.0011701486,0.0034619735,50,61.47511;
37420,1471.1952,192.79604,1530.8729,200.61905,0.0011315943,0.0034632839,50,61.58661;
37436,1471.5024,192.8363,1530.8661,200.61815,0.001410284,0.0034666152,50,61.71653;
37455,1471.3976,192.82257,1530.8655,200.61807,0.0013580297,0.0034712201,50,61.44458;
37468,1474.6761,193.25235,1530.8646,200.61797,0.0010800541,0.003473781,50,61.33177;
37486,1475.3905,193.346,1530.8439,200.61525,0.0011321745,0.003475371,50,61.153214;
37500,1479.3928,193.87064,1530.8259,200.6129,0.0011224019,0.0034766595,50,61.27523;
37521,1479.7047,193.91153,1530.8076,200.61049,7.910292E-4,0.0034765834,50,61.026848;
37535,1480.9381,194.07321,1530.7954,200.6089,7.9786463E-4,0.00347413,50,61.09969;
37552,1480.7357,194.04668,1530.7773,200.60652,7.9658296E-4,0.0034707421,50,60.68982;
37569,1477.7643,193.65717,1530.7543,200.6035,6.380079E-4,0.0034641845,50,60.72801;
37588,1474.8976,193.28137,1530.7238,200.5995,6.327121E-4,0.0034536952,50,60.63632;
37603,1472.031,192.90561,1530.6848,200.59439,6.3370506E-4,0.0034439543,50,60.477257;
37619,1471.9286,192.89218,1530.6327,200.58755,7.1966083E-4,0.0034354897,50,60.82101;
37635,1471.519,192.8385,1530.5708,200.57945,7.035441E-4,0.003426991,50,60.634277;
37652,1472.75,192.99985,1530.5066,200.57103,7.0656603E-4,0.0034194635,50,60.670567;
37668,1471.3143,192.81166,1530.4579,200.56465,5.360781E-4,0.0034119382,50,60.504528;
37684,1470.8096,192.7455,1530.4014,200.55724,6.9351535E-4,0.003405532,50,60.45022;
37702,1465.8928,192.10095,1530.3358,200.54865,6.6399586E-4,0.0034012015,50,60.313587;
37721,1461.8953,191.57693,1530.2767,200.5409,5.5871886E-4,0.0033969865,50,60.234573;
37738,1460.2524,191.36157,1530.2158,200.53291,4.983055E-4,0.0033922317,50,60.21337;
37754,1459.3262,191.24016,1530.1548,200.52492,4.1512086E-4,0.003386057,50,60.165993;
37768,1458.4,191.11876,1530.0919,200.51666,4.3071795E-4,0.00337915,50,59.722584;
37784,1457.9857,191.06444,1530.0233,200.50769,4.8102785E-4,0.0033710012,50,60.546417;
37801,1456.5476,190.87592,1529.9529,200.49844,4.7159474E-4,0.0033622812,50,60.430775;
37819,1457.0548,190.94241,1529.8864,200.48973,4.023014E-4,0.003353616,50,60.275597;
37838,1457.0548,190.94241,1529.8114,200.4799,3.2630487E-4,0.0033437181,50,60.26161;
37853,1457.0548,190.94241,1529.7222,200.4682,3.382996E-4,0.0033365046,50,60.117203;
37868,1454.1833,190.566,1529.6106,200.45358,5.113544E-4,0.0033317767,50,60.458782;
37885,1453.2643,190.44553,1529.4669,200.43474,4.7890664E-4,0.0033270004,50,60.16625;
37906,1451.1167,190.16399,1529.3127,200.41454,4.849906E-4,0.003318329,50,60.112556;
37920,1451.0143,190.15057,1529.1483,200.39297,7.3196687E-4,0.0033075477,50,58.944733;
37937,1449.3785,189.93614,1528.9724,200.36992,7.048015E-4,0.0032982423,50,60.25591;
37952,1448.5667,189.82971,1528.7955,200.34674,7.0989504E-4,0.0032894209,50,60.60303;
37968,1450.1143,190.0326,1528.5963,200.32062,0.0011952249,0.0032820534,50,60.59436;
37985,1450.3286,190.06068,1528.3912,200.29375,7.940116E-4,0.0032745877,50,60.57924;
38002,1450.95,190.14214,1528.1704,200.26479,8.692391E-4,0.003265976,50,60.80855;
38018,1449.8262,189.99483,1527.9481,200.23566,8.551339E-4,0.0032585652,50,59.22809;
38036,1448.1786,189.77884,1527.6904,200.20186,8.5777865E-4,0.0032520264,50,61.888496;
38054,1451.3547,190.19519,1527.4122,200.1654,7.7445334E-4,0.0032458769,50,61.89627;
38068,1454.1285,190.5588,1527.146,200.13051,8.400609E-4,0.003240161,50,61.51169;
38085,1455.981,190.80164,1526.8723,200.09462,8.277595E-4,0.0032356384,50,61.380104;
38100,1459.3738,191.2464,1526.6182,200.06131,0.0010869603,0.003232575,50,61.137596;
38121,1448.2976,189.79445,1526.3534,200.0266,0.001844766,0.003231449,50,61.132133;
38133,1438.8643,188.55785,1526.0834,199.9912,0.0017026773,0.0032311592,50,61.232113;
38151,1427.6904,187.0931,1525.7953,199.95345,0.001729319,0.003230713,50,61.017952;
38169,1419.4833,186.01724,1525.5035,199.91519,0.0010522325,0.0032277305,50,60.889313;
38185,1413.9381,185.29034,1525.2158,199.87749,0.0011791862,0.0032227626,50,60.58906;
38203,1410.55,184.8462,1524.9431,199.84174,7.5930357E-4,0.0032165062,50,60.844677;
38218,1411.2667,184.94016,1524.6936,199.80902,6.146128E-4,0.0032083888,50,60.567673;
38236,1413.0095,185.16861,1524.4667,199.77928,6.417424E-4,0.0031991017,50,60.53008;
38252,1409.0143,184.6449,1524.256,199.75166,5.7247636E-4,0.0031893433,50,60.43236;
38271,1409.0143,184.6449,1524.0721,199.72755,3.5910276E-4,0.0031788026,50,60.465336;
38285,1409.0143,184.6449,1523.9176,199.70729,3.9911031E-4,0.0031681738,50,60.426235;
38302,1409.0143,184.6449,1523.7837,199.68974,3.9160892E-4,0.0031577903,50,60.32821;
38318,1408.7047,184.60431,1523.6676,199.67453,2.7506045E-4,0.0031487008,50,60.35658;
38337,1407.2667,184.41579,1523.557,199.66003,2.969133E-4,0.003142081,50,60.27849;
38352,1407.2667,184.41579,1523.4469,199.64558,2.2933498E-4,0.0031360772,50,60.204857;
38370,1407.2667,184.41579,1523.3435,199.63205,1.3964318E-4,0.003129631,50,60.303253;
38388,1407.2667,184.41579,1523.2318,199.6174,1.5646039E-4,0.0031231365,50,60.19837;
38404,1407.2667,184.41579,1523.1141,199.60197,1.5330716E-4,0.0031166505,50,60.122993;
38419,1407.2667,184.41579,1522.9893,199.5856,1.4438856E-4,0.0031107974,50,59.858543;
38435,1407.2667,184.41579,1522.8612,199.56882,1.4606079E-4,0.003103578,50,60.444004;
38451,1407.2667,184.41579,1522.728,199.55136,1.1876505E-4,0.0030952382,50,60.42617;
38468,1407.2667,184.41579,1522.5879,199.53299,1.4268809E-4,0.0030863886,50,60.169956;
38488,1407.2667,184.41579,1522.4305,199.51237,1.3820252E-4,0.003074914,50,60.170902;
38500,1407.2667,184.41579,1522.252,199.48895,1.3643171E-4,0.0030622508,50,60.154713;
38519,1407.2667,184.41579,1522.0422,199.46147,1.1216865E-4,0.0030497264,50,60.1617;
38535,1407.2667,184.41579,1521.7969,199.4293,1.1671797E-4,0.003038508,50,60.390812;
38551,1407.2667,184.41579,1521.5077,199.39139,1.15864976E-4,0.003028088,50,60.10695;
38567,1407.2667,184.41579,1521.1846,199.34904,1.535317E-4,0.0030180502,50,60.39336;
38587,1407.2667,184.41579,1520.8497,199.30515,1.4646919E-4,0.0030075826,50,60.114502;
38601,1401.8334,183.70355,1520.5011,199.25945,0.0012991758,0.0030002813,50,60.364426;
38618,1394.8595,182.78935,1520.1332,199.21121,0.0011031914,0.002993568,50,60.288094;
38635,1390.8524,182.26408,1519.7542,199.16153,0.0011399384,0.002985575,50,60.271896;
38650,1387.2715,181.79466,1519.3588,199.1097,0.0011330484,0.002977822,50,60.191437;
38668,1388.6024,181.96913,1518.9545,199.0567,8.59175E-4,0.002971888,50,59.85954;
38686,1389.4166,182.07587,1518.5863,199.00842,9.1052626E-4,0.0029667504,50,60.146828;
38699,1392.1809,182.43823,1518.2352,198.96242,8.5309835E-4,0.002961116,50,60.270603;
38721,1395.7595,182.90735,1517.9243,198.92165,8.638661E-4,0.0029575557,50,60.019093;
38735,1401.0929,183.60648,1517.6404,198.88443,8.2750537E-4,0.002955069,50,60.286858;
38752,1400.8953,183.58058,1517.3827,198.85066,7.761315E-4,0.0029503112,50,59.530685;
38773,1404.8,184.09245,1517.1531,198.82054,7.857642E-4,0.0029444885,50,60.168224;
38787,1404.5977,184.06592,1516.9272,198.79095,7.442494E-4,0.0029387393,50,59.799232;
38801,1405.8262,184.22696,1516.6978,198.76086,7.69021E-4,0.002933059,50,59.768982;
38818,1406.1357,184.26755,1516.4567,198.72926,7.643763E-4,0.0029283422,50,60.50157;
38835,1403.6714,183.9445,1516.2314,198.69974,7.652472E-4,0.0029240781,50,60.49821;
38851,1403.6714,183.9445,1516.0026,198.66974,2.5074356E-4,0.0029196294,50,60.227592;
38869,1403.6714,183.9445,1515.7866,198.64142,3.47213E-4,0.0029135246,50,60.26588;
38885,1403.7738,183.95792,1515.578,198.61407,4.0320528E-4,0.002906754,50,60.210697;
38900,1403.7738,183.95792,1515.3827,198.58847,2.804589E-4,0.0028999283,50,60.21099;
38921,1403.7738,183.95792,1515.188,198.56296,3.0347385E-4,0.0028913447,50,60.221817;
38935,1403.7738,183.95792,1514.9828,198.53604,2.9915854E-4,0.0028819644,50,60.295704;
38952,1403.7738,183.95792,1514.7743,198.50871,1.3357622E-4,0.0028722326,50,60.22947;
38968,1403.7738,183.95792,1514.5618,198.48087,1.646229E-4,0.0028642225,50,60.09259;
38986,1403.7738,183.95792,1514.3451,198.45247,1.4692992E-4,0.002857375,50,60.1351;
39004,1403.7738,183.95792,1514.1467,198.42647,1.1809538E-4,0.0028519877,50,60.09461;
39018,1403.7738,183.95792,1513.956,198.40146,1.2350184E-4,0.0028457472,50,60.118446;
39038,1403.7738,183.95792,1513.7872,198.37933,1.341918E-4,0.0028383085,50,60.10329;
39050,1403.7738,183.95792,1513.6442,198.36058,1.1354616E-4,0.002831063,50,60.04437;
39069,1403.7738,183.95792,1513.5161,198.3438,1.17417214E-4,0.002819916,50,60.113213;
39084,1403.7738,183.95792,1513.356,198.3228,1.16691386E-4,0.0028066337,50,60.28737;
39104,1403.7738,183.95792,1513.1522,198.29608,1.2170265E-4,0.0027923556,50,60.056305;
39119,1403.7738,183.95792,1512.9014,198.26321,1.2076304E-4,0.0027772163,50,60.00262;
39134,1403.7738,183.95792,1512.591,198.22252,2.7075747E-4,0.0027654595,50,59.948822;
39151,1402.4429,183.78345,1512.2474,198.17749,5.252115E-4,0.002755638,50,60.30191;
39168,1402.4429,183.78345,1511.8629,198.12709,4.7750137E-4,0.002745569,50,60.05433;
39184,1402.0333,183.72977,1511.4302,198.07034,4.8644704E-4,0.0027355459,50,60.166504;
39202,1402.4429,183.78345,1510.9764,198.01086,5.6512974E-4,0.002725582,50,60.15252;
39217,1404.0809,183.99818,1510.5178,197.95076,5.503767E-4,0.0027156589,50,60.257565;
