839122,0,0,4182.369,123.18465,3394.609,59.20356,0.0011541818,0.001664906,0.002697343,0.1569593,60.3356
839139,0,0,4181.6523,123.17534,3397.8535,59.261654,7.749858E-4,0.0014464572,0.002697029,0.15694103,60.122528
839155,0,0,4134.076,122.55733,3400.8833,59.315903,8.460851E-4,0.0014874164,0.0026966517,0.15691908,60.532757
839174,0,0,4133.6665,122.552,3403.6924,59.3662,7.2707643E-4,0.0014188574,0.0026960494,0.15688403,59.81112
839192,0,0,4133.8716,122.55466,3406.3875,59.414455,7.493906E-4,0.0014317122,0.002694945,0.15681976,59.414364
839208,0,0,4133.9736,122.55599,3408.976,59.460804,7.452066E-4,0.0014293019,0.0026937,0.15674731,59.699127
839226,0,0,4181.2427,123.17001,3411.3389,59.503113,7.2271226E-4,0.0014163433,0.0026922317,0.15666187,59.056454
839244,0,0,4227.8975,123.77607,3413.5942,59.543495,7.9606066E-4,0.0014585981,0.0026920815,0.15665314,59.123558
839262,0,0,4274.5522,124.38211,3415.848,59.583847,7.823078E-4,0.0014506753,0.0026926927,0.1566887,58.84222
839278,0,0,4274.45,124.38078,3417.9944,59.62228,9.2424836E-4,0.0015324451,0.0026932743,0.15672255,59.216415
839296,0,0,4227.693,123.77341,3419.9158,59.656685,8.3773665E-4,0.0014826071,0.0026937514,0.1567503,58.491455
839312,0,0,4228.2046,123.78006,3421.7307,59.689182,8.539576E-4,0.0014919518,0.002694156,0.15677385,59.04615
839328,0,0,4181.2427,123.17001,3423.439,59.719765,8.5091614E-4,0.0014901995,0.0026938901,0.15675837,59.645077
839343,0,0,4226.976,123.7641,3425.0403,59.74844,8.984514E-4,0.0015175838,0.0026933572,0.15672736,59.736633
839360,0,0,4225.031,123.73883,3426.5327,59.77516,8.8953855E-4,0.0015124492,0.0026932813,0.15672295,59.741653
839376,0,0,4224.567,123.7328,3427.8,59.79785,0.0010250541,0.0015905177,0.0026937663,0.15675116,59.849556
839391,0,0,4225.5903,123.74609,3428.9592,59.81861,9.996449E-4,0.0015758798,0.0026944648,0.15679182,60.286766
839408,0,0,4226.0547,123.75213,3430.0134,59.837482,0.0013763754,0.0017929084,0.0026968233,0.15692906,60.257492
839424,0,0,4273.1978,124.36452,3431.0732,59.85646,7.4551185E-4,0.0014294777,0.0026987456,0.15704092,60.479237
839440,0,0,4320.3403,124.976906,3432.1394,59.87555,8.637987E-4,0.001497621,0.0026996995,0.15709642,60.522896
839457,0,0,4274.662,124.383545,3433.0981,59.892715,0.0010956243,0.0016311721,0.0027009558,0.15716954,61.02728
839474,0,0,4276.355,124.40553,3433.8394,59.90599,0.001052157,0.0016061312,0.0027022462,0.15724462,60.37659
839490,0,0,4181.7144,123.17615,3434.4702,59.917282,0.001060307,0.0016108264,0.0027035298,0.1573193,60.675213
839505,0,0,4182.1,123.18116,3434.7664,59.92259,0.0010656829,0.0016139233,0.0027043466,0.15736684,61.368046
839522,0,0,4182.281,123.1835,3434.8435,59.923965,6.088617E-4,0.0013507557,0.002703452,0.15731478,61.097626
839539,0,0,4135.5,122.57582,3434.929,59.9255,6.9451565E-4,0.0014000996,0.0027013072,0.15718998,60.868443
839555,0,0,4088.4119,121.96414,3434.9075,59.925114,0.0011529212,0.00166418,0.002701549,0.15720406,61.135967
