11072683,0,0,2218.512,98.641396,3025.8345,53.845078,-0.0012302743,2.7959788E-4,0.09129567,5.3999286,58.999153,-0.0072767898,0.1703002
11072699,0,0,2144.0144,97.67962,3025.4495,53.838226,0.0018659495,0.0020926297,0.09112618,5.3899045,58.679592,0.011036662,0.16458152
11072716,0,0,2134.1118,97.55177,3024.4717,53.820827,0.0012854075,0.0017526861,0.09087074,5.374795,58.958923,0.0076028896,0.16382137
11072732,0,0,2156.6191,97.84235,3022.039,53.777542,0.001394259,0.0018164255,0.090656735,5.362138,59.339394,0.008246722,0.1655491
11072748,0,0,2155.543,97.82845,3018.822,53.720295,0.0012899141,0.0017553251,0.09050654,5.3532534,59.48948,0.0076295454,0.16546649
11072764,0,0,2109.5525,97.23471,3015.5598,53.66224,0.0013094788,0.0017667813,0.09034418,5.343651,60.01213,0.007745266,0.16193612
11072781,0,0,2133.8547,97.548454,3012.6003,53.609577,0.0012165069,0.0017123406,0.090160504,5.3327866,59.695602,0.007195359,0.16380163
11072798,0,0,2216.6548,98.61742,3010.9548,53.580296,0.0014203014,0.001831675,0.089963734,5.321148,59.780857,0.008400756,0.17015763
11072815,0,0,2248.2952,99.0259,3010.2048,53.566948,0.0013820899,0.0018092997,0.089781605,5.3103757,59.57153,0.008174744,0.17258646
11072831,0,0,2127.038,97.46045,3009.5093,53.55457,0.0019574724,0.002146222,0.089592926,5.299216,60.031097,0.011577999,0.16327837
11072847,0,0,2223.9644,98.71179,3008.3113,53.533253,0.0018495881,0.0020830492,0.089396015,5.2875686,59.967518,0.010939889,0.17071874
11072864,0,0,2250.0642,99.048744,3005.993,53.491997,0.0018698164,0.002094894,0.08919785,5.275848,60.231697,0.011059535,0.17272225
11072882,0,0,2471.0024,101.90109,3001.692,53.41546,0.00205098,0.0022009765,0.088998415,5.2640514,59.606342,0.012131075,0.18968219
11072897,0,0,2644.2,104.1371,2999.3215,53.373276,0.0015925145,0.0019325165,0.08872979,5.248163,60.078484,0.009419357,0.20297739
11072917,0,0,2671.1667,104.48525,2997.5024,53.340908,0.0016784767,0.0019828526,0.08847509,5.233098,59.481903,0.009927804,0.20504744
11072933,0,0,2798.5762,106.13013,2994.4485,53.286564,0.0013285535,0.0017779509,0.08825671,5.2201815,60.125637,0.007858089,0.2148278
11072950,0,0,2844.1523,106.71853,2991.5405,53.234818,0.0011856022,0.0016942439,0.08803006,5.2067757,59.6409,0.007012564,0.21832639
11072966,0,0,2883.5525,107.22719,2990.2554,53.211945,0.0012124055,0.001709939,0.08786365,5.196933,59.746056,0.0071711,0.22135086
11072983,0,0,2927.774,107.798096,2989.996,53.207333,0.0012073799,0.0017069961,0.08773032,5.189047,60.14141,0.0071413745,0.22474545
11072999,0,0,2844.4404,106.722244,2991.038,53.225872,0.0043693683,0.003558537,0.087591216,5.180819,60.11217,0.025843808,0.2183485
11073015,0,0,2656.712,104.29864,2992.2197,53.2469,0.0037764956,0.0032113735,0.087443255,5.172067,60.377914,0.022337103,0.20393784
