elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
14990,0,2430.243,149.72458,3419.773,162.14189,0.0010203861,0.0031351831,0,55.596367
15013,0,2387.6833,148.09418,3418.1294,162.0551,0.0010652764,0.0031384304,0,55.711426
15030,0,2343.431,146.39893,3416.3953,161.96353,9.45478E-4,0.0031404856,0,54.820328
15050,0,2202.1357,140.98605,3414.1077,161.84274,7.334769E-4,0.003140833,0,53.936676
15069,0,2069.3928,135.90083,3411.3896,161.69922,0.0015305857,0.003143085,0,53.951626
15086,0,1984.3524,132.64304,3408.3691,161.53972,0.0013811277,0.0031463671,0,54.562943
15106,0,1739.4,123.259186,3404.741,161.34813,0.003160867,0.0031550578,0,54.560596
15124,0,1712.381,122.22412,3400.6245,161.13077,0.0028271659,0.003167885,0,54.03718
15146,0,1736.2214,123.13742,3396.231,160.89876,0.004218084,0.0031846894,0,54.248363
15159,0,1754.7285,123.846405,3391.6577,160.65727,0.003957287,0.0032030875,0,55.39142
15182,0,1719.5048,122.497025,3386.7761,160.39952,0.003888576,0.0032201959,0,53.80387
15204,0,1718.3785,122.45388,3381.914,160.14279,0.0019037481,0.0032299682,0,53.475246
15225,0,1765.75,124.26863,3377.272,159.89766,0.0022759035,0.003235643,0,53.119026
15247,0,1769.9572,124.4298,3372.6418,159.65318,0.0013206925,0.0032407017,0,52.80342
15264,0,1766.3191,124.29043,3367.8962,159.40259,0.0014252713,0.0032446012,0,52.46484
15286,0,1720.9404,122.55202,3363.1494,159.15193,0.0012702828,0.003248111,0,52.430584
15306,0,1720.3024,122.52759,3358.1816,158.88962,9.26386E-4,0.0032501405,0,51.317898
15323,0,1720.7905,122.54628,3353.2139,158.62729,9.908667E-4,0.0032507095,0,51.633213
15340,0,1816.5571,126.21499,3348.3623,158.37111,9.787765E-4,0.0032509414,0,52.812847
15357,0,1813.0215,126.079544,3343.7312,158.12657,0.0020178077,0.0032546765,0,53.377357
15374,0,1809.6666,125.95102,3339.205,157.88757,0.0018229894,0.003260594,0,53.712494
15391,0,1896.6215,129.28217,3334.7883,157.65434,9.72108E-4,0.0032638104,0,54.275585
15413,0,1877.3715,128.54472,3330.458,157.42569,0.0011433787,0.0032657052,0,54.636837
15428,0,1912.5428,129.89209,3326.3179,157.20708,0.0011112655,0.003267887,0,54.91291
15452,0,1953.7595,131.47105,3322.1455,156.98676,0.001465768,0.003270586,0,53.268353
15469,0,1985.6476,132.69266,3317.9377,156.76457,0.0013992988,0.0032736103,0,53.835316
15488,0,1981.3357,132.52747,3313.715,156.5416,0.0031379343,0.0032820532,0,54.23642
15506,0,1981.1238,132.51935,3309.3699,156.31215,0.0031088572,0.0032942323,0,53.94133
15522,0,1861.2047,127.925385,3305.0498,156.08403,0.0031143092,0.0033065383,0,54.978878
15539,0,1826.3881,126.591606,3300.6587,155.85216,0.0025797123,0.0033181647,0,55.051605
15559,0,1746.6666,123.53757,3296.078,155.61029,0.0026799492,0.003329232,0,55.3254
15579,0,1712.4524,122.22685,3291.3083,155.35843,0.001572785,0.0033373858,0,54.838654
15593,0,1713.6571,122.27301,3286.3337,155.09575,0.0015268617,0.003341075,0,56.54323
15616,0,1715.8619,122.357475,3281.3655,154.8334,0.0015354722,0.0033435412,0,54.843803
15638,0,1670.1047,120.60456,3276.1797,154.55959,0.002165831,0.003349272,0,54.42316
15656,0,1672.2072,120.685104,3271.2192,154.29764,0.0020476386,0.0033578223,0,54.034824
15671,0,1626.9857,118.95273,3266.2632,154.03593,0.001402911,0.0033645926,0,54.904583
15691,0,1670.8738,120.634026,3261.3123,153.7745,0.0010540294,0.0033673549,0,54.4798
15712,0,1714.3524,122.29965,3256.4597,153.51828,0.0011194447,0.0033681972,0,54.859478
15731,0,1757.4214,123.94957,3251.8196,153.27325,0.0011071793,0.003368945,0,54.47266
15745,0,1792.1357,125.279434,3247.06,153.02194,0.0026829203,0.0033761847,0,55.494625
15767,0,1775.5809,124.64523,3242.1614,152.76326,0.0024879766,0.0033873813,0,54.13858
15784,0,1859.9976,127.879135,3237.3474,152.50908,0.0019138266,0.0033961367,0,54.549686
15800,0,1896.3262,129.27084,3232.3816,152.24686,0.00202148,0.0034033665,0,55.242863
15818,0,1930.0381,130.56232,3227.3687,151.98215,0.0013149441,0.0034081805,0,55.63793
15834,0,1958.7333,131.66159,3222.2312,151.71088,0.0014474196,0.003411719,0,55.751633
15851,0,2047.8928,135.0772,3216.951,151.43205,0.0012803883,0.0034149678,0,56.35344
15871,0,2079.8333,136.3008,3212.0745,151.17456,0.0013117066,0.0034178742,0,56.41121
15888,0,2165.8691,139.59673,3207.2834,150.92157,0.0012063668,0.0034198526,0,55.916782
15905,0,2251.495,142.87697,3202.9114,150.6907,0.001226118,0.0034212607,0,56.49689
15921,0,2255.45,143.02847,3198.9753,150.48286,0.0015983147,0.0034239686,0,56.872955
15937,0,2173.7239,139.89764,3194.9392,150.26974,0.0015285278,0.0034276806,0,57.61453
15954,0,2150.3428,139.00192,3190.825,150.05249,0.0017200329,0.0034328264,0,57.34013
15971,0,1915.2715,129.99663,3186.4,149.81883,0.0028030965,0.0034422737,0,58.084843
15990,0,1728.519,122.84235,3181.586,149.56464,0.0035498757,0.003454193,0,57.22384
16006,0,1454.3405,112.33888,3176.2173,149.28114,0.0034098546,0.0034670795,0,58.049698
16025,0,1199.469,102.57505,3170.1633,148.96147,0.0034361086,0.0034805122,0,57.494774
16047,0,1238.5809,104.07338,3163.8623,148.62875,0.0042475327,0.0034964343,0,57.756413
16061,0,1293.488,106.17681,3157.644,148.3004,0.0040953904,0.0035149453,0,58.09782
16084,0,1333.5024,107.70972,3151.4163,147.97156,0.003204014,0.0035314779,0,55.9759
16101,0,1472.35,113.02881,3145.4417,147.65607,0.0036524995,0.0035467579,0,56.69178
16121,0,1572.6405,116.870834,3139.7422,147.35512,0.0035684085,0.0035614402,0,56.647644
16136,0,1679.7953,120.9758,3134.2817,147.06677,0.0033753454,0.0035762647,0,56.72662
16153,0,1746.5762,123.534096,3129.0576,146.79092,0.0034115447,0.003592263,0,56.97662
16169,0,1764.4214,124.21773,3123.797,146.51315,0.0034047572,0.0036081374,0,57.760376
16186,0,1853.1167,127.61554,3118.6414,146.2409,0.0030409938,0.0036225785,0,57.559643
16203,0,1848.1619,127.42573,3113.5356,145.9713,0.0035662018,0.00363787,0,57.70641
16219,0,1910.3953,129.80981,3108.4648,145.70355,0.0034677254,0.0036522923,0,58.074368
16236,0,1921.4714,130.23413,3103.5828,145.44576,0.0035878986,0.003665852,0,58.21607
16255,0,1908.2214,129.72655,3098.9634,145.20183,0.0032731616,0.0036794476,0,58.4038
16271,0,1980.7452,132.50485,3094.436,144.96277,0.0021435423,0.0036894495,0,58.601257
16289,0,2005.5428,133.45482,3089.8572,144.72098,0.0015641062,0.0036951306,0,58.05789
16305,0,2021.381,134.06155,3085.4565,144.48862,0.0016727506,0.0036997376,0,58.681442
16323,0,2088.9285,136.64923,3081.239,144.2659,0.0016908224,0.0037049416,0,58.399895
16347,0,2131.245,138.27032,3077.0662,144.04556,0.0014534655,0.0037078005,0,57.430862
16362,0,2176.019,139.98557,3072.9854,143.83008,0.00149797,0.0037092022,0,58.121174
16384,0,2249.4072,142.79697,3069.062,143.62291,0.0017956863,0.0037125237,0,56.107296
16404,0,2313.5642,145.25476,3065.3467,143.42673,0.0017398646,0.003719003,0,56.166042
16420,0,2283.212,144.092,3061.6343,143.2307,0.002571626,0.0037292081,0,56.286957
16438,0,2248.4714,142.76114,3057.715,143.02374,0.003738139,0.0037423233,0,56.005074
16455,0,2175.6167,139.97015,3053.5515,142.8039,0.003519418,0.0037558763,0,56.25837
16472,0,2085.4834,136.51724,3048.9712,142.56203,0.004078572,0.0037708,0,56.77469
16489,0,1958.6476,131.65833,3043.9253,142.29558,0.003973731,0.0037867,0,56.62909
16506,0,1808.4309,125.90368,3038.6472,142.01688,0.0039933883,0.0038047032,0,57.113327
16523,0,1653.6285,119.97339,3032.9053,141.71368,0.003334303,0.0038219462,0,57.719078
16538,0,1533.0143,115.35279,3026.7815,141.39032,0.0034578815,0.0038378977,0,58.322342
16556,0,1729.1691,122.867256,3020.8225,141.07567,0.006465272,0.0038629947,0,57.891884
16571,0,1956.0571,131.55908,3015.4265,140.79073,0.007613712,0.0038984183,0,58.90647
16591,0,2224.9404,141.85968,3010.442,140.52753,0.0073983795,0.0039349706,0,58.491535
16606,0,2369.8286,147.41019,3006.109,140.29874,0.007961135,0.0039722105,0,59.011112
16623,0,2404.9524,148.75574,3001.8176,140.07213,0.007855618,0.004010565,0,59.232567
16639,0,2382.1404,147.88184,2997.425,139.8402,0.007875402,0.004049982,0,59.469467
16657,0,2461.1548,150.90878,2992.9438,139.60356,0.008352289,0.004091687,0,59.173122
16675,0,2472.6833,151.35043,2988.6653,139.37762,0.007210522,0.0041307737,0,58.160324
16691,0,2487.6953,151.92552,2984.27,139.14554,0.007424603,0.0041673295,0,58.563618
16708,0,2467.1833,151.13974,2979.8352,138.91136,0.005779375,0.004198552,0,58.190678
16728,0,2487.2834,151.90974,2975.239,138.66867,0.005883225,0.0042260597,0,58.318478
16742,0,2460.6213,150.88835,2970.8977,138.43944,0.005863753,0.0042535504,0,59.04493
16758,0,2544.8096,154.1135,2966.531,138.20886,0.0055969087,0.0042800154,0,59.38557
16774,0,2549.1167,154.2785,2962.206,137.98047,0.005646942,0.0043068063,0,59.63669
16791,0,2556.9094,154.57703,2957.88,137.75203,0.005637561,0.004334296,0,59.32869
16808,0,2532.9285,153.65836,2953.4045,137.51572,0.006885384,0.004365848,0,59.50652
16825,0,2529.0881,153.51123,2948.9023,137.27798,0.0046239123,0.0043932456,0,59.19432
16842,0,2521.4524,153.21872,2944.3875,137.03958,0.0050479383,0.004416788,0,58.926937
16859,0,2465.6738,151.08191,2939.8088,136.7978,0.0021188655,0.004431962,0,59.004436
16877,0,2446.0833,150.33142,2935.1143,136.54991,0.0026680664,0.0044417786,0,59.116882
16892,0,2471.5857,151.30838,2930.2783,136.29457,0.0025650915,0.004452599,0,59.585896
16915,0,2404.7144,148.74661,2925.2678,136.03,0.0025708629,0.0044631017,0,57.9429
16934,0,2221.5571,141.73007,2919.9365,135.74847,0.0029595147,0.004474529,0,57.262905
16951,0,2066.0857,135.77414,2914.2517,135.44829,0.0035030707,0.004488533,0,57.544456
16971,0,1884.1881,128.80586,2908.2175,135.12965,0.003401154,0.004503813,0,57.489006
16988,0,1894.4357,129.19843,2901.8503,134.79346,0.004805539,0.0045235404,0,57.34562
17008,0,1978.9309,132.43533,2895.5923,134.463,0.0065237116,0.004552141,0,56.88515
17034,0,2232.1428,142.13559,2889.7227,134.15306,0.007625578,0.0045883446,0,54.766056
17053,0,2456.8572,150.74414,2884.6506,133.88524,0.007418978,0.0046265125,0,54.81082
17073,0,2436.6118,149.96857,2879.6072,133.61891,0.0074577155,0.004664338,0,54.511375
17090,0,2403.0286,148.68204,2874.418,133.34491,0.008130614,0.0047034766,0,55.198696
17107,0,2356.2834,146.89128,2869.0068,133.05917,0.0065527307,0.0047386824,0,54.70633
17124,0,2361.0667,147.07452,2863.5813,132.77269,0.006848584,0.0047708084,0,55.195274
17141,0,2490.2666,152.02402,2858.1199,132.4843,0.00627985,0.0048023746,0,55.901653
17157,0,2531.7476,153.61311,2852.8997,132.20865,0.008939046,0.004841497,0,56.0751
17173,0,2521.1357,153.20659,2847.7695,131.93776,0.008440447,0.004885604,0,56.863857
17191,0,2482.707,151.73444,2842.4739,131.65813,0.008533934,0.0049280333,0,56.679462
17208,0,2470.3215,151.25995,2837.0613,131.37233,0.016625203,0.0049957787,0,56.92268
17223,0,2521.3333,153.21416,2831.9185,131.10077,0.015108092,0.005078066,0,58.75246
17242,0,2504.4714,152.5682,2827.0474,130.84355,0.022511085,0.005180212,0,58.073997
17259,0,2498.4785,152.33861,2822.1382,130.58432,0.023005672,0.0053018723,0,58.18278
17283,0,2630.8,157.4077,2817.2786,130.32771,0.021816108,0.005422493,0,56.136185
17303,0,2709.8,160.43411,2812.6,130.08067,0.022039153,0.0055407155,0,56.416363
17321,0,2653.043,158.2598,2807.7803,129.82616,0.018641584,0.005647138,0,55.83402
17341,0,2556.6,154.56519,2802.9502,129.57112,0.0159799,0.005736688,0,55.847836
17366,0,2434.8857,149.90245,2797.9116,129.30505,0.016478965,0.0058215475,0,53.917377
17389,0,2364.8572,147.21973,2792.5652,129.02275,0.015157256,0.005904239,0,53.504185
17406,0,2361.1619,147.07817,2787.2117,128.74005,0.015405077,0.005985053,0,53.296963
17422,0,2400.438,148.5828,2781.9045,128.45981,0.0172101,0.0060719806,0,54.025547
17443,0,2439.3047,150.07173,2776.7092,128.18549,0.011093772,0.0061443807,0,54.29915
17462,0,2368.5476,147.36111,2771.5403,127.91255,0.012240584,0.00620544,0,53.734375
17482,0,2362.8,147.14093,2766.0789,127.62416,0.012570146,0.006269766,0,52.99099
17504,0,2454.976,150.67209,2760.8394,127.34749,0.012508352,0.006335626,0,52.738457
17524,0,2674.6213,159.08644,2755.9185,127.08765,0.009904542,0.0063935313,0,52.62364
17540,0,2829.3618,165.01437,2751.394,126.84874,0.010392756,0.0064467015,0,53.387985
17557,0,2759.738,162.34717,2746.9104,126.611984,0.015594606,0.0065169837,0,53.220806
17573,0,2616.2856,156.85167,2742.1182,126.35894,0.009594691,0.0065802746,0,54.396523
17589,0,2542.0476,154.00769,2737.018,126.08963,0.010719676,0.0066330223,0,54.610847
17607,0,2433.288,149.84125,2731.703,125.80897,0.008404165,0.006680676,0,55.1209
17624,0,2500.1572,152.40292,2726.5762,125.53825,0.008838323,0.00672426,0,55.590866
17641,0,2424.481,149.50385,2721.3806,125.26391,0.0069104787,0.006762441,0,55.836952
17657,0,2466.2952,151.10571,2716.0242,124.98107,0.007184268,0.0067965398,0,56.87733
17675,0,2482.8928,151.74155,2710.723,124.70114,0.0071329325,0.0068315906,0,57.346466
17698,0,2473.1,151.3664,2705.659,124.43374,0.008156299,0.006870093,0,55.294346
17717,0,2432.8142,149.82309,2700.7664,124.17539,0.007288143,0.006908303,0,55.408413
17734,0,2384.6643,147.97852,2696.2036,123.93446,0.008579651,0.0069485414,0,55.951176
17750,0,2339.681,146.25525,2691.544,123.68841,0.008337492,0.0069902563,0,56.171432
17770,0,2341.731,146.3338,2686.7866,123.4372,0.008098571,0.0070314337,0,56.290436
17787,0,2472.1238,151.329,2682.0562,123.187416,0.025873113,0.00712927,0,56.0981
17804,0,2566.4453,154.94235,2677.8547,122.96557,0.022540387,0.0072591845,0,56.328285
17821,0,2733.4048,161.33838,2673.7869,122.75076,0.036975637,0.007427293,0,56.60675
17837,0,2941.6428,169.31573,2670.155,122.55899,0.036335688,0.007626474,0,57.03486
17854,0,2951.0833,169.67738,2666.7568,122.37955,0.036455676,0.007823936,0,57.19373
17870,0,2951.0833,169.67738,2663.4836,122.20671,0.03643318,0.0080217905,0,57.54555
17888,0,2837.562,165.32852,2660.0842,122.02721,0.035595227,0.008217362,0,57.911865
17908,0,2689.8904,159.67139,2656.4893,121.83738,0.03575234,0.008411221,0,57.326965
17932,0,3317.7048,183.72223,2653.6726,121.68865,0.024986347,0.008571796,0,55.433308
17951,0,3375.1572,185.92316,2651.3103,121.56391,0.024219953,0.008704837,0,55.071007
17969,0,2897.4214,167.62166,2648.6133,121.42149,0.024363652,0.008835791,0,55.018864
17988,0,2987.8618,171.08633,2645.3447,121.2489,0.02214561,0.008959829,0,55.166855
18008,0,3038.4094,173.02274,2642.222,121.08401,0.022561494,0.009080034,0,55.06177
18025,0,2819.3882,164.6323,2638.9683,120.9122,0.015241163,0.009177965,0,55.487408
18049,0,2462.3762,150.95558,2635.012,120.70329,0.014551582,0.009255646,0,53.659378
18070,0,2501.3452,152.44843,2630.791,120.48041,0.012639845,0.0093260165,0,53.220306
18089,0,2512.8262,152.88826,2626.7336,120.26616,0.009294961,0.009381712,0,53.418613
18109,0,2431.8142,149.78479,2622.6707,120.05162,0.009922126,0.0094314795,0,52.938232
18136,0,2376.5452,147.66748,2618.489,119.83081,0.009804534,0.009481923,0,51.59583
18154,0,2332.0261,145.962,2614.2705,119.60806,0.010146564,0.009532851,0,51.546593
18171,0,2416.3477,149.19228,2610.073,119.386406,0.0063867145,0.009572364,0,51.88696
18190,0,2371.6953,147.48169,2606.0132,119.172035,0.0050459867,0.009598459,0,51.949554
18211,0,2413.2144,149.07224,2601.793,118.94919,0.0052973735,0.009623073,0,52.35182
18225,0,2446.031,150.3294,2597.772,118.73686,0.004447097,0.009644883,0,53.79955
18249,0,2359.2285,147.0041,2593.6553,118.519485,0.0045349845,0.009664189,0,52.467335
18267,0,2318.7761,145.45442,2589.528,118.30155,0.004518505,0.009684697,0,52.247528
18284,0,2103.7715,137.21783,2585.0967,118.06756,0.003722077,0.0097031165,0,53.407784
18304,0,2006.5857,133.49477,2580.2551,117.811905,0.0038714074,0.009720024,0,53.59126
18321,0,1978.4357,132.41638,2575.151,117.54238,0.0032739902,0.009735289,0,53.849655
