elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
314666,0,0.6852823,0.0026736152,4084.612,159.33626,0.006852823,0.006852823,13,57.063805
314682,0,0.68545437,0.002680329,4073.4336,158.90013,0.0068545435,0.0068545435,13,57.27466
314699,0,0.6859898,0.0027012185,4076.615,159.02425,0.0068598976,0.0068598976,13,57.61727
314716,0,0.6868686,0.002735505,4081.8364,159.22797,0.006868686,0.006868686,13,57.799873
314733,0,0.68805635,0.0027818447,4088.8938,159.50331,0.006880563,0.006880563,13,57.75641
314750,0,0.68945026,0.0028362279,4097.176,159.82643,0.0068945023,0.0068945023,13,58.10616
314766,0,0.6911845,0.0029038896,4107.48,160.22845,0.006911845,0.006911845,13,58.344414
314783,0,0.6930095,0.0029750909,4118.323,160.65149,0.0069300947,0.0069300947,13,58.521633
314798,0,0.6949226,0.003049731,4129.691,161.095,0.006949226,0.006949226,13,58.79926
314816,0,0.6968768,0.0031259737,4141.302,161.548,0.0069687683,0.0069687683,13,58.803177
314832,0,0.6987302,0.0031982816,4152.314,161.97763,0.0069873016,0.0069873016,13,59.03567
314849,0,0.7007235,0.003276052,4164.1577,162.43971,0.007007235,0.007007235,13,59.10593
314865,0,0.70249826,0.0033452928,4174.7026,162.85114,0.0070249825,0.0070249825,13,59.167816
314882,0,0.70399797,0.0034038038,4183.6133,163.19876,0.0070399796,0.0070399796,13,59.1923
314899,0,0.7045406,0.0034249749,4186.8374,163.32455,0.007045406,0.007045406,13,59.243664
314916,0,0.70402503,0.0034048595,4183.7744,163.20506,0.00704025,0.00704025,13,59.397736
314932,0,0.70275414,0.003355276,4176.223,162.91045,0.0070275413,0.0070275413,13,59.492634
314949,0,0.700599,0.0032711942,4163.418,162.41086,0.00700599,0.00700599,13,59.43612
314965,0,0.6978625,0.0031644297,4147.1587,161.7765,0.006978625,0.006978625,13,59.685795
314982,0,0.6949521,0.0030508798,4129.8657,161.10182,0.0069495207,0.0069495207,13,59.577106
314999,0,0.69222504,0.0029444853,4113.6626,160.46967,0.00692225,0.00692225,13,59.745926
315016,0,0.6896878,0.0028454948,4098.587,159.88148,0.0068968777,0.0068968777,13,59.49929
315032,0,0.6877026,0.0027680432,4086.7917,159.4213,0.0068770256,0.0068770256,13,59.688953
315049,0,0.6863858,0.0027166689,4078.968,159.11606,0.006863858,0.006863858,13,59.694695
