5801264,0,0,4716.895,130.12817,2529.6948,43.717087,7.295738E-4,0.001420296,0.0045081815,0.26233262,59.58602
5801282,0,0,4714.029,130.09094,2536.9805,43.847538,8.674605E-4,0.0014997305,0.0044977022,0.26172283,58.99015
5801299,0,0,4758.943,130.67438,2544.3406,43.979324,8.416067E-4,0.0014848365,0.0044844816,0.26095352,59.236286
5801315,0,0,4755.0522,130.62384,2551.7083,44.111244,8.464543E-4,0.0014876291,0.004471106,0.26017517,59.367752
5801332,0,0,4752.745,130.59387,2559.1152,44.24387,8.988941E-4,0.0015178388,0.004458924,0.2594663,59.383324
5801348,0,0,4704.5,129.96716,2566.5432,44.376865,8.890616E-4,0.0015121745,0.004447391,0.25879517,59.662563
5801364,0,0,4704.0903,129.96184,2573.8313,44.507362,6.979328E-4,0.0014020682,0.0044384794,0.25827664,59.802494
5801380,0,0,4656.719,129.34648,2581.065,44.636883,7.139585E-4,0.0014113004,0.00443062,0.25781927,60.03311
5801396,0,0,4656.412,129.3425,2588.2349,44.765263,7.109537E-4,0.0014095694,0.0044221794,0.25732812,60.280685
5801412,0,0,4656.105,129.3385,2595.3862,44.893307,7.188726E-4,0.0014141313,0.004415028,0.25691196,60.411488
5801429,0,0,4703.2715,129.9512,2602.187,45.015076,7.1738777E-4,0.001413276,0.004409246,0.25657552,60.373962
5801445,0,0,4703.476,129.95386,2608.3274,45.125023,7.176662E-4,0.0014134364,0.0044039944,0.25626993,60.69368
5801461,0,0,4703.067,129.94855,2613.9485,45.225666,8.7389786E-4,0.0015034389,0.004399321,0.255998,60.63884
5801478,0,0,4702.76,129.94455,2619.063,45.31724,8.326143E-4,0.0014796562,0.0043948726,0.25573912,60.50837
5801498,0,0,4655.798,129.33452,2623.634,45.39909,8.40355E-4,0.0014841154,0.004391265,0.25552922,59.437576
5801514,0,0,4655.1284,129.32582,2627.774,45.473217,7.355805E-4,0.0014237565,0.0043886486,0.25537694,60.221546
5801532,0,0,4654.719,129.32051,2631.6877,45.543293,5.536298E-4,0.0013189375,0.0043857237,0.25520676,59.71927
5801549,0,0,4700.76,129.91858,2635.5566,45.612568,5.8774557E-4,0.0013385911,0.004382503,0.25501934,59.357964
5801565,0,0,4699.2236,129.89862,2639.1213,45.67639,5.813489E-4,0.0013349061,0.004379338,0.25483516,59.417362
5801583,0,0,4745.264,130.49669,2642.6707,45.739944,7.8881835E-4,0.001454426,0.0043775328,0.2547301,59.40731
5801600,0,0,4743.7285,130.47675,2646.147,45.80219,7.499178E-4,0.001432016,0.0043765004,0.25467005,58.907307
5801616,0,0,4742.5,130.46078,2649.428,45.860935,7.651575E-4,0.0014407954,0.004375426,0.25460753,60.33331
5801631,0,0,4742.374,130.45914,2652.6155,45.91801,8.2419504E-4,0.0014748059,0.004374204,0.25453642,60.44613
5801647,0,0,4789.619,131.07286,2655.7258,45.973698,8.131255E-4,0.0014684289,0.004369336,0.25425315,60.872326
5801664,0,0,4789.3906,131.0699,2658.9617,46.03164,6.562177E-4,0.0013780368,0.004362023,0.2538276,60.29624
5801681,0,0,4837.533,131.69527,2662.694,46.09847,0.0012249639,0.0017056826,0.0043495246,0.25310034,60.034122
5801697,0,0,4837.817,131.69896,2667.459,46.183784,0.001118324,0.0016442491,0.0043293517,0.25192645,60.65081
