elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
78017,0,8927.373,158.86067,8927.373,158.86067,0.006852823,0.006852823,0,60.10843
78033,0,8929.614,158.90056,8929.614,158.90056,0.0068545435,0.0068545435,0,60.32788
78050,0,8936.59,159.02469,8936.59,159.02469,0.0068598976,0.0068598976,0,60.150707
78067,0,8948.037,159.22841,8948.037,159.22841,0.006868686,0.006868686,0,59.83819
78083,0,8963.51,159.50375,8963.51,159.50375,0.006880563,0.006880563,0,59.9614
78100,0,8981.668,159.82689,8981.668,159.82689,0.0068945023,0.0068945023,0,60.31338
78116,0,9004.259,160.22891,9004.259,160.22891,0.006911845,0.006911845,0,60.157536
78132,0,9028.032,160.65198,9028.032,160.65198,0.0069300947,0.0069300947,0,60.33913
78150,0,9052.954,161.09547,9052.954,161.09547,0.006949226,0.006949226,0,60.00912
78166,0,9078.41,161.54848,9078.41,161.54848,0.0069687683,0.0069687683,0,60.058876
78183,0,9102.553,161.97812,9102.553,161.97812,0.0069873016,0.0069873016,0,59.98507
78200,0,9128.52,162.44022,9128.52,162.44022,0.007007235,0.007007235,0,60.11834
78217,0,9151.638,162.85161,9151.638,162.85161,0.0070249825,0.0070249825,0,59.898094
78234,0,9171.174,163.19926,9171.174,163.19926,0.0070399796,0.0070399796,0,59.954803
78250,0,9178.243,163.32507,9178.243,163.32507,0.007045406,0.007045406,0,60.003082
78269,0,9171.526,163.20555,9171.526,163.20555,0.00704025,0.00704025,0,59.808586
78283,0,9154.972,162.91095,9154.972,162.91095,0.0070275413,0.0070275413,0,60.231567
78299,0,9126.897,162.41135,9126.897,162.41135,0.00700599,0.00700599,0,60.378326
78316,0,9091.25,161.77698,9091.25,161.77698,0.006978625,0.006978625,0,60.23088
78333,0,9053.337,161.10228,9053.337,161.10228,0.0069495207,0.0069495207,0,60.185257
78349,0,9017.813,160.47014,9017.813,160.47014,0.00692225,0.00692225,0,60.234306
78366,0,8984.762,159.88196,8984.762,159.88196,0.0068968777,0.0068968777,0,60.174614
78383,0,8958.901,159.42174,8958.901,159.42174,0.0068770256,0.0068770256,0,60.20602
78400,0,8941.748,159.11649,8941.748,159.11649,0.006863858,0.006863858,0,60.035343
78416,0,8938.741,159.06297,8938.741,159.06297,0.0068615493,0.0068615493,0,60.207912
78433,0,8951.125,159.28337,8951.125,159.28337,0.006871056,0.006871056,0,59.993183
78450,0,8968.086,159.58519,8968.086,159.58519,0.0068840766,0.0068840766,0,60.11586
78467,0,8989.374,159.96404,8989.374,159.96404,0.006900418,0.006900418,0,59.893204
78483,0,9008.514,160.30463,9008.514,160.30463,0.0069151116,0.0069151116,0,60.110817
78499,0,9031.228,160.70883,9031.228,160.70883,0.0069325482,0.0069325482,0,60.139225
78517,0,9049.296,161.03038,9049.296,161.03038,0.006946418,0.006946418,0,59.88791
78533,0,9066.405,161.33484,9066.405,161.33484,0.0069595524,0.0069595524,0,60.152065
