elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
336022,0,2486.719,101.16742,2763.3633,47.913567,0.0029353458,0.0033445084,0,60.109726
336038,0,2498.8596,101.32512,2764.9424,47.94184,0.003305145,0.00334511,0,60.322903
336055,0,2382.012,99.80735,2766.8816,47.97656,0.003028748,0.003351457,0,60.117756
336075,0,2134.2166,96.58867,2768.3293,48.00248,0.0030805727,0.0033597078,0,59.355507
336093,0,1930.1024,93.93738,2769.303,48.019913,0.0060077785,0.003376501,0,59.232525
336109,0,1660.5667,90.4363,2769.4353,48.02228,0.0030567832,0.003391876,0,59.16826
336125,0,1615.0857,89.84554,2769.15,48.017174,0.0036100948,0.0034037463,0,59.143
336141,0,1567.5095,89.22756,2768.6619,48.008434,0.0018048149,0.0034118746,0,59.61463
336157,0,1472.8143,87.99754,2767.9797,47.99622,0.001749948,0.003414762,0,59.86899
336174,0,1373.6095,86.70894,2767.0063,47.978794,0.0017602355,0.0034153964,0,59.77694
336190,0,1321.0596,86.02636,2765.7205,47.955772,0.0017583066,0.0034150905,0,60.02193
336207,0,1217.8096,84.68522,2764.2021,47.92859,0.0018325831,0.0034102444,0,59.97195
336224,0,1169.4143,84.056595,2762.5369,47.89877,0.0018186562,0.003402081,0,59.849335
336239,0,1072.3643,82.79599,2760.666,47.865276,0.0011684138,0.0033919942,0,60.41929
336256,0,1069.3405,82.756714,2758.6736,47.8296,0.0014360461,0.003381759,0,60.23181
336272,0,1062.731,82.67086,2756.6611,47.793568,0.001385865,0.0033723642,0,60.546425
336288,0,1054.6285,82.56561,2754.6455,47.757484,0.002736374,0.0033670901,0,60.880333
336305,0,1097.4048,83.12125,2752.7258,47.723114,0.0024831537,0.003367493,0,60.687016
336321,0,1035.0428,82.31121,2750.5376,47.683933,0.003429294,0.0033736555,0,60.958534
336337,0,1026.7405,82.20337,2748.269,47.64332,0.002641288,0.003380087,0,60.882404
336355,0,1029.6643,82.24135,2746.0515,47.603615,0.0027890392,0.0033850144,0,60.470078
336371,0,1006.4381,81.93966,2743.741,47.562244,0.0024211525,0.0033824104,0,60.653076
336387,0,1104.1072,83.208305,2741.5723,47.52342,0.0028919817,0.0033819508,0,60.582695
336404,0,1202.1857,84.48227,2739.6414,47.48885,0.0028037012,0.0033891303,0,60.363777
336421,0,1301.3953,85.770935,2737.9387,47.458363,0.0020578003,0.0033947795,0,60.26081
336438,0,1402.7976,87.08807,2736.4783,47.432213,0.0019972688,0.0033987195,0,60.45435
336455,0,1504.7667,88.41258,2735.1465,47.408367,0.0020086186,0.0034025665,0,60.16939
336472,0,1559.4619,89.12303,2733.9556,47.387047,0.0021275526,0.0034066066,0,59.829826
336489,0,1557.469,89.09714,2732.776,47.365925,0.0020796158,0.003409434,0,60.031315
336505,0,1604.2024,89.70418,2731.5996,47.344868,0.002088604,0.0034140176,0,60.14241
336521,0,1642.0739,90.1961,2730.3237,47.32202,0.0021765244,0.0034205252,0,60.177727
336538,0,1641.3048,90.18611,2729.062,47.29943,0.0013474756,0.0034241376,0,60.272488
336557,0,1688.0596,90.79342,2727.906,47.278736,0.0015029223,0.0034186475,0,60.089745
336575,0,1777.8833,91.96016,2726.857,47.259953,0.0016708998,0.003409802,0,58.981564
336591,0,1864.7858,93.08896,2725.9312,47.243378,0.0015504863,0.0034014038,0,59.568157
336608,0,1903.3452,93.58982,2725.2405,47.231014,0.0013375467,0.0033937371,0,59.585037
336624,0,1941.8024,94.089355,2724.539,47.218456,0.0013774729,0.003386911,0,59.76741
336640,0,1979.3857,94.57753,2724.0337,47.209404,0.0011418394,0.0033792914,0,60.08793
336657,0,2017.481,95.07236,2723.6023,47.201683,0.0011860207,0.0033685646,0,60.02948
336672,0,2100.2356,96.14728,2723.5398,47.20056,7.6493056E-4,0.003355026,0,60.420483
336688,0,2141.25,96.68003,2723.6294,47.202164,0.0012063253,0.00334137,0,60.522587
336705,0,2229.9524,97.83221,2724.2026,47.21243,0.0011235637,0.0033301956,0,60.391136
336721,0,2263.3809,98.26642,2725.2188,47.23062,0.0011390815,0.0033202104,0,60.414043
336738,0,2356.6904,99.47844,2726.547,47.254406,8.24156E-4,0.0033135277,0,60.83524
336754,0,2443.2405,100.60266,2728.2341,47.28461,8.832045E-4,0.0033112399,0,60.709553
336770,0,2489.6904,101.20602,2730.005,47.316315,8.1603456E-4,0.003309727,0,60.959602
336788,0,2530.6096,101.73752,2731.9702,47.3515,0.0010273659,0.0033081667,0,60.569267
336804,0,2616.5452,102.85376,2734.0369,47.388504,9.877414E-4,0.0033068247,0,60.42773
336821,0,2659.4595,103.41119,2736.0798,47.42508,0.0012130768,0.0033061607,0,60.511627
336837,0,2701.0952,103.95201,2738.3274,47.46532,6.5796793E-4,0.0033042596,0,60.416027
336854,0,2794.9167,105.170685,2740.5461,47.505047,7.620508E-4,0.0033019937,0,60.2877
336871,0,2881.1594,106.29091,2742.8467,47.546238,6.487365E-4,0.0032999667,0,60.41895
336888,0,2926.2761,106.87694,2745.231,47.588924,8.4277603E-4,0.003293986,0,60.111588
336905,0,3017.0261,108.05572,2747.754,47.634094,8.0639357E-4,0.0032835023,0,60.15829
336921,0,3042.5642,108.387436,2750.3389,47.680378,0.001218644,0.0032732892,0,60.063538
336937,0,3121.3142,109.41034,2753.027,47.728504,0.0011413471,0.0032637771,0,60.324783
336954,0,3195.457,110.3734,2755.7043,47.77644,0.0011558402,0.003253974,0,60.207035
336971,0,3233.3428,110.86551,2758.497,47.826443,0.0012626782,0.0032441483,0,60.098415
336987,0,3297.3286,111.69664,2761.3904,47.878242,0.0010366725,0.0032345112,0,60.132202
337005,0,3364.5906,112.57033,2764.2627,47.929672,0.0010790485,0.0032250218,0,59.91311
337022,0,3356.8477,112.46975,2767.2634,47.983395,0.0020257244,0.0032200878,0,59.75279
337038,0,3392.9976,112.93931,2770.3093,48.03793,0.001308115,0.0032165707,0,60.141037
337054,0,3374.4524,112.698425,2773.3877,48.09305,0.0014426666,0.0032119125,0,59.89921
337071,0,3364.0,112.56265,2776.3923,48.14684,0.0018588242,0.0032085462,0,60.03483
337088,0,3355.9524,112.458115,2779.3872,48.200462,0.001187326,0.0032061418,0,60.17023
337104,0,3393.481,112.94559,2782.2637,48.25196,0.0013132319,0.0032038542,0,60.314514
337121,0,3388.6904,112.88336,2785.1287,48.303257,0.0012501234,0.0032010626,0,60.1787
337137,0,3282.8953,111.50916,2787.9863,48.35442,0.001159116,0.0031995783,0,60.457188
337154,0,3085.043,108.93921,2790.4956,48.39935,0.00117618,0.0031990297,0,60.10532
337171,0,2985.0596,107.640495,2792.6606,48.43811,0.0012683363,0.0031986085,0,60.311195
337187,0,2912.9143,106.703384,2794.6416,48.473576,0.0014483172,0.0031994672,0,60.272285
337205,0,2652.5596,103.32156,2796.135,48.500317,0.0014145707,0.0032008935,0,60.260544
337222,0,2601.4856,102.65815,2797.2566,48.520397,0.0013687962,0.0032023771,0,59.48412
337240,0,2597.457,102.60582,2798.2363,48.537937,0.0013877889,0.0032046235,0,59.53511
337256,0,2525.8667,101.67592,2799.062,48.552723,0.0013842278,0.0032072153,0,59.664787
337272,0,2448.3096,100.6685,2799.6118,48.562565,0.0013307303,0.0032049261,0,60.010727
337288,0,2484.9167,101.14401,2800.2925,48.57475,0.0013407611,0.0031921202,0,60.24567
337304,0,2499.481,101.33318,2801.1206,48.589577,0.0013388803,0.003175421,0,60.269424
337320,0,2492.0977,101.23728,2802.0479,48.60618,0.0010291362,0.0031607216,0,60.399204
337337,0,2481.069,101.094025,2803.009,48.623386,0.0011177238,0.003138396,0,60.36046
337354,0,2470.0405,100.950775,2804.0188,48.641468,0.0011011136,0.0031113473,0,60.248135
337371,0,2496.255,101.291275,2805.1306,48.661373,0.0011730765,0.0030871076,0,59.92514
337387,0,2504.5095,101.3985,2806.4807,48.685543,0.0010976536,0.0030654008,0,60.48411
337405,0,2512.1738,101.498055,2808.0354,48.713383,0.0011117954,0.0030444313,0,60.068275
337421,0,2524.6287,101.659836,2809.8074,48.745106,0.0013477791,0.0030240815,0,60.29732
337437,0,2520.5762,101.60719,2811.883,48.782272,0.0013035322,0.0030094374,0,60.202995
337454,0,2507.505,101.43741,2814.152,48.822895,0.0013118284,0.0029976643,0,60.313904
