elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
3427,0,1775.7264,231.38896,11.131965,-3.241194,0.002390478,0.48761296,229,7.67551
3577,0,1782.4817,231.39062,15.366722,-2.6677809,2.1321425E-4,0.4866384,228,7.621387
3706,0,1782.4817,231.39062,19.608498,-2.105948,7.896678E-5,0.48604304,228,7.525654
3837,0,1782.4817,231.39062,23.851376,-1.5439692,1.3358865E-4,0.48579022,228,7.5552382
3971,0,1782.4817,231.39062,28.093452,-0.9820964,1.00410936E-4,0.48493704,228,7.543029
4100,0,1795.5929,231.3938,32.352524,-0.4148648,5.8246346E-4,0.48372638,227,7.5377817
4228,0,1795.5929,231.3938,36.625427,0.14688279,7.533681E-5,0.48241767,227,7.5767584
4353,0,1795.5929,231.3938,40.900574,0.7089253,1.8003125E-4,0.480659,226,7.5988874
4483,0,1795.5929,231.3938,45.17429,1.2707797,7.52356E-5,0.48009306,226,7.643422
4612,0,1795.5929,231.3938,49.448074,1.832643,9.9028206E-5,0.4788901,225,7.6481404
4755,0,1795.5929,231.3938,53.721107,2.3944077,1.1724119E-4,0.47706437,224,7.6545544
4919,0,1795.5929,231.3938,57.994843,2.9562647,1.3126398E-4,0.4765065,224,7.5829554
5098,0,1795.5929,231.3938,62.26805,3.5180523,1.21405865E-4,0.47599334,224,7.4271345
5300,0,1795.5929,231.3938,66.54146,4.0798664,1.2272029E-4,0.47375965,223,7.211665
5445,0,1795.5929,231.3938,70.81644,4.6418867,9.1427864E-5,0.4718324,222,7.0200377
5563,0,1795.5929,231.3938,75.09026,5.203756,1.4096427E-4,0.47001004,221,7.015731
5693,0,1795.5929,231.3938,79.363655,5.7655673,1.350313E-4,0.46827182,220,7.15784
5841,0,1795.5929,231.3938,83.63698,6.32737,8.516389E-5,0.46642798,219,7.1906605
5960,0,1797.4294,231.39424,87.913315,6.8824005,8.794644E-4,0.46484694,219,7.1565523
6084,0,1797.4294,231.39424,92.19193,7.444314,-1.1481403E-5,0.46275944,218,7.279692
6196,0,1797.4294,231.39424,96.47006,8.006164,1.2096578E-4,0.46063417,217,7.363624
6316,0,1797.6316,231.39429,100.749825,8.567246,6.420103E-4,0.4597541,216,7.505446
6434,0,1797.6316,231.39429,105.02933,9.129212,1.8172155E-5,0.45744634,215,7.60413
6580,0,1798.2858,231.39445,109.31007,9.68775,8.8905235E-4,0.45595282,215,7.6166873
6736,0,1798.5334,231.3945,113.59018,10.24815,4.7947862E-4,0.4558062,215,7.59689
6887,0,1799.1869,231.39467,117.87237,10.806183,9.976561E-4,0.4546746,214,7.431352
7003,0,1799.1869,231.39467,122.1556,11.368143,-1.7661107E-5,0.4537691,214,7.345823
7108,0,1817.8387,231.3991,126.460175,11.808253,5.764426E-4,0.45333636,214,7.588022
7264,0,1826.4855,231.40111,130.79831,12.31185,9.761531E-4,0.45245242,213,7.7233667
7376,0,1827.1401,231.40125,135.14638,12.86894,4.8523175E-4,0.45162264,213,7.6220603
7491,0,1845.8229,231.40556,139.51678,13.295021,0.0014186287,0.45098278,212,7.754702
7603,0,1861.163,231.40901,143.92903,13.742776,0.0021704813,0.4493055,212,7.8045626
7709,0,1862.9995,231.40942,148.36029,14.290105,7.893832E-4,0.4476413,211,7.962526
7831,0,2106.353,231.4574,153.08563,13.141579,0.0018987043,0.4454107,210,8.112542
7951,0,2162.2861,231.46684,158.16696,13.349509,0.0021113353,0.44502434,210,8.091694
8064,0,2189.1436,231.47124,163.34665,13.73999,0.002823863,0.44431832,209,8.151092
8177,0,2245.1436,231.48001,168.6251,13.945247,5.692609E-4,0.44369194,209,8.2148075
8300,0,2263.2356,231.48274,173.99211,14.38984,0.0037878857,0.44257087,209,8.244164
8405,0,2250.4429,230.15346,179.37863,14.949552,0.003920788,0.4408224,208,8.243831
8508,0,2250.4429,230.15346,184.73708,15.506348,2.901043E-4,0.44001985,208,8.401262
8614,0,2187.1785,223.57967,190.07895,16.061419,0.0042444617,0.4382526,207,8.476024
8720,0,1991.119,203.20715,195.19554,16.593084,0.0021116994,0.43783692,207,8.597239
8823,0,1946.5977,198.58095,199.95331,17.087463,0.002411635,0.43752757,206,8.719173
8930,0,1946.5977,198.58095,204.5879,17.569042,-2.8528515E-4,0.4358073,206,8.806598
9038,0,1946.5977,198.58095,209.22046,18.050411,1.9133772E-4,0.4337821,205,8.861378
9143,0,1946.5977,198.58095,213.85309,18.531786,2.1959575E-4,0.43190184,204,8.910069
9251,0,2043.2858,208.62779,218.60762,19.02583,6.9877505E-4,0.43124712,204,8.973217
9353,0,2043.2858,208.62779,223.47197,19.531282,9.9405835E-5,0.4294933,203,8.984868
9448,0,2047.488,209.06445,228.33322,20.036415,7.8249467E-4,0.42760104,202,9.080558
9550,0,2047.488,209.06445,233.20781,20.542933,-1.7151964E-5,0.42646173,201,9.211569
9651,0,2047.488,209.06445,238.08054,21.049255,1.4271334E-4,0.42478955,201,9.287035
9747,0,2047.488,209.06445,242.95335,21.55559,9.3800925E-5,0.42369047,200,9.333369
9850,0,2047.488,209.06445,247.8267,22.06198,1.9325243E-4,0.4222644,200,9.459313
9949,0,2046.9762,209.01126,252.69974,22.568335,2.2502607E-4,0.4209801,199,9.460656
10056,0,2046.9762,209.01126,257.57346,23.074762,8.12714E-5,0.42003065,199,9.535746
10154,0,2046.9762,209.01126,262.44577,23.581043,1.6504739E-4,0.4195251,198,9.526469
10256,0,2046.9762,209.01126,267.31842,24.087358,7.0943985E-5,0.41732588,197,9.600161
10355,0,2046.9762,209.01126,272.19122,24.59369,1.3781912E-4,0.4150676,196,9.622164
10455,0,2046.9762,209.01126,277.0639,25.10001,4.2369138E-4,0.41423726,196,9.64913
10564,0,2046.9762,209.01126,281.93698,25.606369,7.225084E-6,0.4139099,196,9.708321
10667,0,2046.9762,209.01126,286.81018,26.112743,1.7640437E-4,0.41167602,195,9.585206
10762,0,2046.9762,209.01126,291.68323,26.6191,5.8051228E-5,0.41151002,195,9.673912
10859,0,2046.9762,209.01126,296.5567,27.125502,1.0519766E-4,0.41077626,194,9.76784
10955,0,2046.9762,209.01126,301.42847,27.631725,1.19491124E-4,0.40842077,193,9.8140135
11047,0,2046.9762,209.01126,306.30136,28.138067,7.6603127E-4,0.40779063,193,9.888469
11142,0,2046.9762,209.01126,311.1747,28.644457,-4.331961E-5,0.40732569,193,9.960045
11231,0,2046.9762,209.01126,316.04648,29.15068,7.1237155E-5,0.40681657,193,10.035306
11350,0,2046.9762,209.01126,320.91843,29.656923,8.5269974E-5,0.40460122,192,10.135162
11474,0,2046.9762,209.01126,325.79214,30.163351,1.2832518E-4,0.40264148,191,9.965282
11565,0,2047.0548,209.01942,330.66476,30.669664,2.9728631E-4,0.4002664,190,9.772184
11654,0,2047.0548,209.01942,335.5379,31.176031,1.09636625E-4,0.39878786,189,9.919133
11743,0,2047.0548,209.01942,340.41052,31.682344,9.337695E-5,0.39682388,188,10.043705
11848,0,2047.0548,209.01942,345.28314,32.18866,6.567885E-5,0.3945229,187,10.088661
11939,0,3285.7166,231.58817,351.89233,22.543423,0.0036513233,0.39402327,187,10.088032
12024,0,3285.7166,231.58817,359.71436,23.100769,-4.8785552E-4,0.39263645,186,10.182092
12107,0,3285.7166,231.58817,367.53583,23.658073,2.5536751E-4,0.39114648,186,10.352199
12189,0,3285.7166,231.58817,375.35703,24.21536,8.223615E-5,0.3891815,185,10.506977
12274,0,3285.7166,231.58817,383.1781,24.772638,5.860635E-5,0.38709727,184,10.680786
12358,0,3285.7166,231.58817,391.0002,25.32999,6.1453937E-4,0.38528192,183,10.78368
12444,0,3285.7166,231.58817,398.82217,25.887331,-2.2166438E-5,0.3839841,182,10.853551
12527,0,3285.7166,231.58817,406.64407,26.444668,9.916026E-5,0.38304886,182,10.9404125
12609,0,3285.7166,231.58817,414.46655,27.002045,8.6039196E-5,0.38091838,181,11.053201
12690,0,3285.7166,231.58817,422.28906,27.559425,6.847827E-5,0.37876377,180,11.178139
12768,0,3285.7166,231.58817,430.1116,28.116806,1.08465014E-4,0.37721068,179,11.287418
12856,0,3285.7166,231.58817,437.93457,28.67422,1.914021E-4,0.37551102,178,11.466308
12958,0,3285.7166,231.58817,445.7557,29.2315,7.887477E-5,0.37516955,178,11.4738455
13079,0,3285.7166,231.58817,453.57724,29.78881,1.2793555E-4,0.37332505,177,11.232752
13176,0,3284.181,231.47874,461.39798,30.346066,7.7044126E-4,0.3727461,177,10.960902
13258,0,3282.488,231.35812,469.2138,30.90297,1.2182028E-4,0.37214458,177,10.943961
13338,0,3280.7476,231.23412,477.02652,31.45965,3.5338278E-4,0.3702461,176,11.068531
13413,0,3280.7476,231.23412,484.8366,32.016148,1.0354526E-4,0.36938044,176,11.225727
13490,0,3280.7476,231.23412,492.64594,32.572586,1.1103361E-4,0.36711833,175,11.435144
13567,0,3280.7476,231.23412,500.4553,33.12903,8.6426255E-5,0.36703643,175,11.575758
13639,0,3275.1072,230.83221,508.25937,33.685093,4.239708E-4,0.36606544,174,11.70284
13718,1,3274.2095,230.76825,516.0577,34.24075,0.0011293034,0.36442992,173,11.933548
13793,0,3241.5024,228.43777,523.8356,34.79495,0.0016948197,0.3634596,173,12.007213
13890,0,3216.8928,226.68425,531.523,35.342705,8.461408E-4,0.3615836,172,12.143512
13986,0,3216.8928,226.68425,539.1819,35.888428,-8.207051E-5,0.3610181,172,11.947891
14063,0,3211.257,226.28267,546.8362,36.43382,0.001320266,0.35943237,171,11.808702
14141,0,3204.212,225.78069,554.47144,36.97786,0.0019211636,0.3574904,170,11.929871
14216,0,3204.5977,225.80817,562.09985,37.521408,0.0012081948,0.35527524,169,12.016049
14293,0,3204.5977,225.80817,569.72943,38.065044,-6.394417E-5,0.3532209,168,12.073992
14361,0,3204.5977,225.80817,577.3587,38.608654,1.4125221E-4,0.35215893,168,12.256439
14444,0,3204.5977,225.80817,584.98737,39.15222,8.428347E-5,0.3506682,167,12.47403
14529,0,3204.5977,225.80817,592.61597,39.69578,1.7085604E-4,0.34965593,167,12.427541
14608,0,3204.3928,225.79358,600.2447,40.239353,5.7268474E-4,0.34920496,167,12.335846
