elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
172806,0,2816.5166,54.858253,2611.0889,50.856667,0.010355346,0.029509045,0,60.19085
172823,0,2381.5286,46.384995,2606.6797,50.77078,0.017581375,0.02958777,0,59.88761
172840,0,2394.3,46.633774,2602.5298,50.68994,0.016226495,0.029679341,0,60.054283
172856,0,2443.8262,47.598507,2598.9155,50.619537,0.014392408,0.029761877,0,60.064884
172873,0,2567.8,50.013428,2595.6504,50.555935,9.677741E-4,0.029797183,0,59.979866
172889,0,2629.0952,51.207417,2592.3916,50.492455,0.0034848931,0.029808553,0,59.97707
172906,0,2641.581,51.45063,2589.0889,50.42812,0.0030129333,0.029824669,0,60.088367
172923,0,2749.931,53.56121,2586.1443,50.37076,0.003178148,0.029840248,0,59.871754
172940,0,2855.1,55.609833,2583.4014,50.317333,0.0031471702,0.029856116,0,59.84255
172957,0,2765.1143,53.85697,2580.9385,50.269356,0.04842731,0.030015511,0,59.79782
172973,0,2546.9595,49.60747,2578.448,50.220844,0.021971818,0.030198656,0,60.100952
172990,0,2260.1785,44.02118,2575.2563,50.158672,0.026932225,0.030334575,0,60.107704
173006,0,2093.9856,40.78386,2571.8298,50.091927,0.015220494,0.030445138,0,60.053295
173023,0,1779.1904,34.651867,2567.6782,50.01106,0.022992471,0.030552566,0,59.991364
173040,0,1603.9762,31.23882,2562.822,49.916462,0.021535225,0.030674314,0,59.91953
173056,0,1597.3976,31.110672,2557.894,49.82047,0.026504206,0.030808581,0,60.0585
173073,0,2361.4905,45.994667,2553.8604,49.741898,0.034228403,0.03097927,0,60.034435
173090,0,3058.1382,59.56487,2551.6282,49.698414,0.03278012,0.031163821,0,60.086636
173106,0,3556.6309,69.275154,2551.0315,49.68679,0.045932695,0.031384807,0,59.885822
173123,0,3320.2356,64.67034,2550.4375,49.67522,0.036207683,0.031605527,0,60.045242
173140,0,2605.007,50.738194,2548.9949,49.647118,0.038031124,0.031809255,0,59.9445
173156,0,2573.1643,50.11792,2546.611,49.600685,0.034984313,0.032008063,0,60.175514
173173,0,2644.1453,51.500584,2544.557,49.56067,0.031402763,0.032188244,0,59.83728
173190,0,2623.9429,51.10705,2542.581,49.52218,0.032074302,0.03236182,0,59.83156
173207,0,3785.9119,73.74139,2541.9458,49.509808,0.03266832,0.03253892,0,59.87168
173224,0,3361.012,65.464645,2542.6318,49.52317,0.036082145,0.03272945,0,59.87862
173240,0,2375.5261,46.26807,2541.9346,49.509586,0.03544205,0.032924786,0,60.127216
173257,0,2852.4119,55.55747,2540.3542,49.478806,0.06502193,0.033211272,0,59.932167
173273,0,3139.1047,61.142044,2539.921,49.470364,0.07854328,0.033612993,0,59.94216
173290,0,3144.95,61.255905,2539.7346,49.466732,0.07600803,0.03404016,0,60.1071
173306,0,3344.0547,65.13432,2539.6306,49.46471,0.04942382,0.03437696,0,60.009663
173323,0,3302.6619,64.32802,2539.736,49.466763,0.01895305,0.03455387,0,59.95997
173340,0,3208.226,62.48848,2539.8792,49.46955,0.024666319,0.034676537,0,60.072975
173356,0,2883.3857,56.160816,2539.573,49.46359,0.013250882,0.034776602,0,60.029953
173373,0,2967.2952,57.795315,2538.74,49.447357,0.009019896,0.034834493,0,59.979702
173390,0,2958.5762,57.625473,2538.061,49.434135,0.009813206,0.034882527,0,60.14361
173406,0,2993.5547,58.30683,2537.6538,49.4262,0.009614248,0.03493117,0,60.065582
173424,0,3040.6309,59.223843,2537.4724,49.42267,0.015516228,0.034994952,0,59.80438
173441,0,3182.8857,61.994865,2538.456,49.44183,0.014409606,0.035041526,0,59.828106
173457,0,3124.8357,60.864094,2540.781,49.487118,0.014692506,0.035072163,0,59.89762
173473,0,3091.1262,60.207455,2543.3474,49.53711,0.02601366,0.035031445,0,60.08065
173490,0,2764.781,53.85048,2541.6213,49.503487,0.023890944,0.03484241,0,59.92212
173507,0,2505.5642,48.80112,2537.09,49.41522,0.017147793,0.03457915,0,59.92958
173523,0,2124.8523,41.385117,2531.7117,49.31045,0.008220283,0.034263313,0,59.99795
173540,0,1739.1238,33.8714,2527.366,49.225803,0.009894192,0.033937875,0,59.98089
173556,0,1348.3643,26.259678,2521.8545,49.118443,0.009580334,0.033627484,0,60.008274
173573,0,1455.6215,28.348974,2516.4111,49.01241,0.020610992,0.0333491,0,59.9864
173590,0,1739.5333,33.879375,2511.3164,48.913166,0.018542744,0.033113774,0,59.97225
173606,0,2009.0834,39.130024,2507.459,48.838028,0.014756806,0.03287432,0,60.176437
173623,0,2046.5,39.85887,2503.7239,48.765274,0.023073567,0.032663066,0,60.076424
173640,0,2037.5714,39.684948,2499.3801,48.68066,0.021514175,0.032513637,0,59.912766
173657,0,2073.3286,40.381474,2494.901,48.593403,0.016806789,0.032366056,0,59.921432
173674,0,2120.4263,41.298904,2491.3523,48.52428,0.018399231,0.032206573,0,59.71936
173691,0,2115.9429,41.21157,2485.3762,48.40787,0.01810065,0.032003768,0,59.776737
173707,0,1978.5691,38.535625,2475.3462,48.212494,0.015229393,0.031765435,0,59.887142
173724,0,1920.9404,37.41306,2468.3064,48.075363,0.01947408,0.03153673,0,59.56996
173741,0,1959.7953,38.169926,2463.8662,47.988873,0.018678201,0.031334374,0,59.858246
