elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
598414,0,8960.346,185.21838,8960.346,158.81451,0.080915466,0.080915466,0,59.315926
598431,0,8962.569,185.24728,8962.569,158.85435,0.08093577,0.08093577,0,59.23116
598448,0,8969.488,185.33719,8969.488,158.97829,0.08099892,0.08099892,0,59.432873
598464,0,8980.844,185.48477,8980.844,159.18172,0.08110258,0.08110258,0,59.351555
598482,0,8996.191,185.68423,8996.191,159.45663,0.08124267,0.08124267,0,59.419884
598499,0,9014.203,185.9183,9014.203,159.77928,0.08140709,0.08140709,0,59.37734
598515,0,9036.613,186.20956,9036.613,160.18074,0.08161165,0.08161165,0,59.49193
598531,0,9060.195,186.51602,9060.195,160.60316,0.08182691,0.08182691,0,59.630116
598551,0,9084.916,186.83731,9084.916,161.04602,0.082052566,0.082052566,0,59.40077
598567,0,9110.168,187.16547,9110.168,161.49835,0.08228307,0.08228307,0,58.859715
598584,0,9134.116,187.47672,9134.116,161.92735,0.08250167,0.08250167,0,58.679123
598600,0,9159.874,187.81146,9159.874,162.38876,0.0827368,0.0827368,0,59.44624
598617,0,9182.807,188.1095,9182.807,162.79958,0.08294613,0.08294613,0,59.16672
598633,0,9202.186,188.36136,9202.186,163.14673,0.08312302,0.08312302,0,59.656063
598651,0,9209.198,188.45248,9209.198,163.27234,0.08318703,0.08318703,0,59.23112
598670,0,9202.536,188.3659,9202.536,163.153,0.08312622,0.08312622,0,58.629147
598691,0,9186.113,188.15247,9186.113,162.85881,0.08297631,0.08297631,0,57.887352
598705,0,9158.266,187.79056,9158.266,162.35997,0.08272211,0.08272211,0,59.641014
598730,0,9122.904,187.331,9122.904,161.72652,0.08239933,0.08239933,0,57.63004
598747,0,9085.297,186.84225,9085.297,161.05284,0.08205604,0.08205604,0,57.147858
598764,0,9050.059,186.38428,9050.059,160.42159,0.08173438,0.08173438,0,57.363163
598780,0,9017.272,185.95819,9017.272,159.83427,0.08143511,0.08143511,0,57.48221
598798,0,8991.62,185.62482,8991.62,159.37474,0.08120095,0.08120095,0,57.747833
598815,0,8974.605,185.40369,8974.605,159.06995,0.08104563,0.08104563,0,58.024548
598832,0,8971.622,185.36493,8971.622,159.01651,0.0810184,0.0810184,0,57.529476
598852,0,8983.906,185.52457,8983.906,159.23657,0.081130534,0.081130534,0,57.76847
598869,0,9000.731,185.74323,9000.731,159.53796,0.08128411,0.08128411,0,57.851387
598886,0,9021.848,186.01765,9021.848,159.91623,0.08147687,0.08147687,0,57.18677
598902,0,9040.834,186.2644,9040.834,160.25633,0.081650175,0.081650175,0,57.67765
598924,0,9063.365,186.55722,9063.365,160.65996,0.08185585,0.08185585,0,57.467293
598940,0,9081.288,186.79016,9081.288,160.98102,0.08201945,0.08201945,0,57.53913
598960,0,9098.26,187.01071,9098.26,161.28503,0.08217437,0.08217437,0,56.261955
598979,0,9111.771,187.18631,9111.771,161.52708,0.082297705,0.082297705,0,55.9816
598996,0,9113.016,187.20248,9113.016,161.54936,0.08230906,0.08230906,0,56.100895
599014,0,9111.959,187.18875,9111.959,161.53044,0.08229942,0.08229942,0,56.255043
599032,0,9098.444,187.01312,9098.444,161.28835,0.08217606,0.08217606,0,56.064903
599050,0,9075.422,186.71391,9075.422,160.87593,0.0819659,0.0819659,0,55.948997
599067,0,9044.905,186.31732,9044.905,160.32928,0.08168734,0.08168734,0,56.341835
599083,0,8998.715,185.71701,8998.715,159.50183,0.08126571,0.08126571,0,56.805122
599101,0,8958.839,185.19879,8958.839,158.78752,0.08090172,0.08090172,0,57.005974
599120,0,8917.92,184.66699,8917.92,158.0545,0.0805282,0.0805282,0,56.628014
599137,0,8879.11,184.16263,8879.11,157.3593,0.08017394,0.08017394,0,56.5336
599153,0,8846.553,183.7395,8846.553,156.77608,0.07987675,0.07987675,0,57.024536
599170,0,8811.691,183.28644,8811.691,156.15158,0.07955853,0.07955853,0,57.182495
599187,0,8787.312,182.9696,8787.312,155.71486,0.07933598,0.07933598,0,57.34013
599203,0,8764.655,182.67517,8764.655,155.309,0.07912918,0.07912918,0,57.53395
599220,0,8748.185,182.4611,8748.185,155.01396,0.07897884,0.07897884,0,57.970665
599236,0,8738.997,182.3417,8738.997,154.84937,0.078894965,0.078894965,0,58.452045
599252,0,8731.381,182.24272,8731.381,154.71294,0.078825444,0.078825444,0,58.95101
599269,0,8733.744,182.27344,8733.744,154.75526,0.07884701,0.07884701,0,58.918526
599285,0,8738.963,182.34125,8738.963,154.84875,0.07889465,0.07889465,0,58.905296
599302,0,8746.763,182.44263,8746.763,154.98848,0.07896586,0.07896586,0,59.115894
599319,0,8747.19,182.44818,8747.19,154.99614,0.078969754,0.078969754,0,59.67385
599339,0,8739.025,182.34207,8739.025,154.84988,0.078895226,0.078895226,0,58.79052
599363,0,8727.4375,182.19147,8727.4375,154.6423,0.07878944,0.07878944,0,57.15589
599381,0,8709.978,181.96455,8709.978,154.32953,0.078630075,0.078630075,0,56.291008
599403,0,8690.538,181.71191,8690.538,153.9813,0.07845263,0.07845263,0,56.382076
599429,0,8671.381,181.46295,8671.381,153.63812,0.07827775,0.07827775,0,54.228012
599447,0,8652.705,181.22025,8652.705,153.30357,0.078107275,0.078107275,0,54.012726
599463,0,8637.525,181.02296,8637.525,153.03165,0.07796871,0.07796871,0,54.82188
599480,0,8624.473,180.85333,8624.473,152.79784,0.07784957,0.07784957,0,55.598408
