elapsedTime,eventRecognized_tap,eventRecognized_hold,frq_rt, col_rt, frq_m, col_m, amp_rt,orbitSpeed,amp_m,shape_m_value, framerate
1031012,0,0,4501.3716,127.33021,3064.7266,53.29963,0.0017838201,0.0021293624,0.0034792414,0.2225008,59.81987
1031029,0,0,4406.819,126.10198,3065.6418,53.316013,0.0017062644,0.0020802608,0.0034844072,0.22283116,59.718204
1031045,0,0,4260.381,124.19977,3066.3098,53.327976,0.0020158314,0.002276252,0.0034901344,0.22319742,60.270435
1031061,0,0,4146.798,122.724335,3066.7285,53.335472,0.0020090907,0.0022719842,0.0034970231,0.22363797,60.299316
1031078,0,0,3953.9358,120.21908,3066.867,53.33795,0.0020103548,0.0022727847,0.0035028358,0.22400968,60.383327
1031094,0,0,3728.4595,117.29017,3066.6504,53.334076,0.001765395,0.0021176971,0.0035093436,0.22442587,60.234993
1031110,0,0,2924.9119,106.85218,3065.0554,53.305515,0.0023563732,0.002491854,0.0035183192,0.22499986,60.36478
1031127,0,0,2674.1858,103.595276,3062.1804,53.25404,0.002245565,0.0024216997,0.0035280895,0.22562468,60.52362
1031143,0,0,2506.7761,101.42065,3058.4937,53.18803,0.002285697,0.0024471078,0.0035360816,0.22613579,60.565784
1031160,0,0,2451.3572,100.70076,3054.6724,53.119606,0.0024836278,0.0025724205,0.003543838,0.22663182,60.26818
1031177,0,0,2430.5906,100.43101,3050.7651,53.04965,0.002446516,0.0025489246,0.003551578,0.22712679,60.3286
1031194,0,0,2382.5095,99.80644,3046.8318,52.979225,0.0022139382,0.0024016763,0.0035581489,0.227547,60.431072
1031210,0,0,2363.0286,99.55338,3042.797,52.906982,0.0018166099,0.002150122,0.0035629685,0.22785522,60.300182
1031227,0,0,2351.9548,99.40953,3038.6426,52.832596,0.0018911089,0.0021972884,0.0035697091,0.22828631,60.426174
1031244,0,0,2301.669,98.75633,3034.1875,52.752827,0.0021111404,0.0023365933,0.0035783371,0.22883806,60.181488
1031260,0,0,2245.5334,98.02713,3029.6035,52.670753,0.0020698844,0.002310474,0.0035868108,0.22937997,60.118496
1031277,0,0,2276.6667,98.43155,3024.9502,52.587433,0.00207762,0.0023153713,0.0035944274,0.22986707,60.332695
1031293,0,0,2315.3,98.933395,3020.2905,52.504,0.0019491059,0.0022340072,0.0036011261,0.23029545,60.16477
1031311,0,0,2318.3047,98.97243,3015.6458,52.420837,0.001693693,0.0020723017,0.0036067984,0.23065819,59.913033
1031326,0,0,2291.9548,98.63014,3010.958,52.336903,0.001741583,0.0021026214,0.0036122685,0.23100801,60.403465
1031343,0,0,2362.6096,99.54794,3006.3096,52.253674,9.903646E-4,0.0016270141,0.0036157023,0.2312276,60.417107
1031360,0,0,2343.2334,99.29625,3001.6409,52.17008,0.0010604142,0.0016713636,0.0036175852,0.23134801,60.144028
1031378,0,0,2389.8928,99.90234,2996.9836,52.086693,0.0010472799,0.001663048,0.0036200425,0.23150517,60.246674
1031394,0,0,2390.2024,99.906364,2992.399,52.0046,0.0013525682,0.0018563304,0.0036236916,0.23173854,59.70906
1031410,0,0,2384.9785,99.83851,2987.9595,51.925114,0.0012208736,0.0017729527,0.0036280095,0.23201466,60.260593
1031427,0,0,2443.9453,100.604485,2983.5452,51.846077,0.0012455664,0.0017885861,0.0036312314,0.23222071,60.1069
1031443,0,0,2416.6213,100.24955,2979.1538,51.76745,0.0016305705,0.0020323377,0.003635071,0.23246625,60.442356
1031461,0,0,2376.3237,99.72609,2974.5818,51.685585,0.0014017676,0.0018874793,0.0036378773,0.23264572,60.011955
1031477,0,0,2393.2856,99.94642,2969.9683,51.60298,0.001444668,0.0019146402,0.0036412596,0.23286203,60.062256
1031493,0,0,2468.976,100.92963,2965.3682,51.52062,0.0017098519,0.0020825318,0.0036467265,0.23321164,60.30854
1031510,0,0,2509.1453,101.45142,2960.833,51.439415,0.0025541484,0.0026170684,0.003655886,0.2337974,60.19545
1031527,0,0,2559.726,102.10846,2956.1738,51.355995,0.0023958427,0.0025168424,0.0036662242,0.23445854,60.11757
1031543,0,0,2532.562,101.7556,2951.393,51.270393,0.0025106873,0.0025895524,0.003676084,0.23508908,60.15579
1031561,0,0,2550.3833,101.9871,2946.258,51.178455,0.0024891538,0.0025759193,0.003684908,0.23565337,60.009583
1031577,0,0,2575.9714,102.31949,2940.9587,51.08357,0.0024931915,0.0025784755,0.003693323,0.23619153,60.066486
1031594,0,0,2555.2048,102.04973,2935.5422,50.986588,0.0024264706,0.0025362335,0.0037019004,0.23674005,59.92103
1031610,0,0,2467.207,100.90665,2929.7668,50.883175,0.0022757014,0.0024407795,0.0037106986,0.2373027,60.15161
1031627,0,0,2397.4143,100.000046,2923.8638,50.777485,0.0023039705,0.0024586772,0.0037196786,0.237877,60.24644
1031643,0,0,2382.5667,99.80718,2917.8152,50.66918,0.00270499,0.0027125683,0.0037290275,0.23847488,60.556557
1031660,0,0,2422.3857,100.324425,2911.8591,50.562542,0.0051535973,0.004262817,0.0037466674,0.23960295,60.153435
1031677,0,0,2468.1904,100.919426,2905.905,50.455936,0.0046944837,0.0039721453,0.0037696953,0.2410756,59.885567
1031694,0,0,2495.1143,101.26916,2899.9873,50.349976,0.0069782445,0.0054180273,0.0037983172,0.242906,59.979916
1031710,0,0,2503.1143,101.37308,2894.1982,50.246323,0.007998105,0.006063716,0.003834915,0.24524647,60.126934
1031729,0,0,2480.0833,101.07391,2888.2886,50.14051,0.008528305,0.0063993935,0.0038775292,0.2479717,59.542477
1031746,0,0,2507.7976,101.433914,2882.5073,50.036995,0.008428892,0.0063364534,0.0039220625,0.25081962,59.060772
1031762,0,0,2589.3572,102.49336,2877.0154,49.938663,0.006745551,0.0052707056,0.0039608325,0.253299,59.564426
1031779,0,0,2568.6858,102.224846,2871.5464,49.840744,0.007061177,0.0054705334,0.003995594,0.25552207,59.60671
1031794,0,0,2685.9856,103.74856,2866.2998,49.746803,0.007001997,0.0054330654,0.0040303296,0.25774342,60.097775
1031811,0,0,2632.1523,103.04927,2861.118,49.654022,0.0072699906,0.005602736,0.0040643145,0.25991678,60.092846
1031827,0,0,2577.9072,102.344635,2855.6948,49.556923,0.0072197416,0.0055709225,0.004098282,0.26208904,60.133125
1031843,0,0,2429.081,100.4114,2849.9983,49.454926,0.0074260235,0.005701523,0.004133183,0.264321,60.689175
1031860,0,0,2446.4143,100.63655,2843.9846,49.347248,0.006463217,0.0050919564,0.00416769,0.26652774,60.348343
1031876,0,0,2515.3977,101.53264,2838.0974,49.24184,0.0066437433,0.00520625,0.0042014546,0.26868704,60.559822
1031894,0,0,2492.4072,101.23399,2832.397,49.139774,0.0052041374,0.0042948145,0.0042301174,0.27052003,60.15179
1031910,0,0,2403.312,100.07666,2826.384,49.032112,0.0054740636,0.0044657085,0.004255975,0.27217364,60.499073
1031927,0,0,2429.0642,100.41118,2820.2717,48.922672,0.0054234527,0.004433666,0.004281381,0.2737984,60.44789
1031943,0,0,2440.3904,100.558304,2814.3276,48.816242,0.00540396,0.0044213254,0.004306047,0.2753758,60.58613
1031960,0,0,2461.0952,100.827255,2808.4277,48.710606,0.0049412097,0.0041283513,0.004329769,0.27689284,60.195656
1031977,0,0,2475.3428,101.01233,2802.4565,48.60369,0.0050279754,0.004183284,0.0043543805,0.2784668,60.395855
1031993,0,0,2518.9167,101.578354,2796.3733,48.49477,0.0062668147,0.0049676113,0.004383916,0.2803556,60.43918
1032011,0,0,2507.4214,101.42903,2790.2876,48.385807,0.006254022,0.0049595116,0.0044161556,0.28241736,60.054314
1032029,0,0,2495.8071,101.27816,2784.1663,48.276203,0.0062564206,0.0049610306,0.0044468166,0.28437817,59.687695
1032045,0,0,2439.243,100.543396,2777.9692,48.165245,0.0049535497,0.0041361637,0.0044724764,0.28601912,59.421234
1032061,0,0,2395.169,99.97089,2771.6743,48.052536,0.0035939922,0.0032754084,0.0044908817,0.28719616,60.05369
1032077,0,0,2431.488,100.442665,2765.3884,47.939987,0.0038489092,0.0034368,0.00450697,0.28822502,60.30955
1032093,0,0,2424.774,100.355446,2759.3972,47.832714,0.0043614246,0.0037612808,0.004525378,0.28940225,60.486843
1032110,0,0,2357.0928,99.47628,2753.1616,47.721066,0.0035552813,0.0032509002,0.004542431,0.2904928,60.275963
1032127,0,0,2331.45,99.14318,2746.9004,47.60896,0.003706433,0.0033465964,0.004559155,0.29156232,60.430527
1032143,0,0,2303.3406,98.778046,2740.5574,47.495388,0.0034056364,0.0031561577,0.0045759063,0.29263356,60.420914
1032160,0,0,2294.469,98.6628,2734.0752,47.379322,0.0037359148,0.0033652615,0.0045920536,0.29366618,59.951313
1032177,0,0,2279.55,98.46901,2727.558,47.262634,0.0036739875,0.0033260547,0.0046075606,0.2946579,60.53011
1032193,0,0,2262.8477,98.252045,2721.014,47.145462,0.0037904778,0.003399806,0.0046229265,0.29564056,60.422497
1032210,0,0,2242.495,97.98767,2714.409,47.0272,0.003768636,0.0033859778,0.0046390975,0.2966747,60.154163
1032227,0,0,2217.0166,97.65671,2707.7542,46.908047,0.0037727314,0.0033885706,0.0046560233,0.29775712,60.129196
1032243,0,0,2209.9358,97.56473,2701.0369,46.787773,0.0037847827,0.0033962005,0.00467323,0.2988575,60.23022
1032260,0,0,2343.995,99.30614,2694.7273,46.6748,0.0128252655,0.009119861,0.004719359,0.3018075,60.21014
1032277,0,0,2472.0095,100.96903,2688.6238,46.565517,0.011130176,0.008046675,0.004781513,0.30578232,60.192474
1032293,0,0,2640.743,103.16086,2682.8074,46.461376,0.01889005,0.012959563,0.0048640915,0.3110633,60.21244
1032310,0,0,2758.9214,104.695984,2676.9968,46.357338,0.017435072,0.012038396,0.004960153,0.3172065,60.008614
1032327,0,0,2758.9214,104.695984,2671.4875,46.258694,0.01770788,0.012211115,0.0050533344,0.32316554,59.94236
1032343,0,0,2882.7356,106.30432,2666.129,46.162746,0.018106228,0.012463314,0.0051484494,0.32924825,60.47362
1032360,0,0,2873.726,106.18729,2661.0215,46.0713,0.025294531,0.017014334,0.0052675866,0.3368672,60.00133
1032377,0,0,2745.6477,104.52356,2656.082,45.98286,0.023946725,0.016161017,0.005399649,0.34531268,60.01477
1032393,0,0,2885.6763,106.342514,2651.6082,45.902752,0.018841201,0.012928637,0.005512235,0.35251272,60.50838
1032410,0,0,2908.4714,106.638626,2647.868,45.835785,0.017795015,0.012266281,0.0056078513,0.35862744,60.091316
1032426,0,0,2816.7166,105.44674,2644.8596,45.78192,0.017991174,0.012390472,0.0056942008,0.36414954,60.47166
1032443,0,0,2725.8237,104.26605,2642.413,45.738113,0.015919574,0.011078912,0.005770916,0.36905557,60.27649
1032460,0,0,2667.2786,103.505554,2640.952,45.711952,0.016308,0.01132483,0.0058434946,0.37369704,59.97408
1032477,0,0,2616.1548,102.84146,2640.3054,45.70038,0.011564901,0.0083219055,0.0059024612,0.37746802,59.900658
1032493,0,0,2625.5095,102.96298,2639.883,45.692818,0.012454232,0.008884954,0.005953809,0.38075176,59.946365
1032511,0,0,2623.5642,102.93771,2640.3372,45.700947,0.012287483,0.008779382,0.0060077985,0.38420442,59.826702
1032527,0,0,2566.9595,102.20242,2641.414,45.72023,0.011207518,0.008095642,0.0060612173,0.38762063,59.94952
1032544,0,0,2486.781,101.16091,2643.0789,45.750034,0.011524843,0.008296545,0.006114369,0.3910197,59.99626
1032560,0,0,2588.481,102.48198,2645.224,45.78845,0.011465345,0.0082588745,0.0061693043,0.39453292,60.10804
1032576,0,0,2638.9548,103.137634,2647.693,45.832653,0.008816892,0.006582102,0.0062165568,0.39755476,60.450993
1032593,0,0,2646.538,103.23614,2650.272,45.87883,0.009313477,0.006896497,0.006259481,0.40029976,60.355698
1032610,0,0,2606.2356,102.712616,2652.6362,45.92116,0.009220367,0.0068375478,0.0063033197,0.4031033,60.2176
1032626,0,0,2585.3215,102.44095,2654.9026,45.961742,0.007818965,0.0059503,0.0063422425,0.40559244,60.235607
1032643,0,0,2495.6047,101.27553,2656.967,45.998707,0.007435609,0.005707592,0.0063766576,0.40779334,60.241497
1032661,0,0,2410.4048,100.16879,2658.7307,46.03028,0.007507488,0.005753099,0.00641042,0.40995246,60.04462
1032678,0,0,2307.5977,98.83334,2660.1758,46.05616,0.007046925,0.0054615103,0.0064429156,0.41203058,59.35927
1032694,0,0,2294.1572,98.65875,2661.4565,46.07909,0.0061991825,0.0049247923,0.006472012,0.41389135,60.082726
1032710,0,0,2317.2786,98.9591,2662.5027,46.09782,0.006358134,0.0050254264,0.006496976,0.41548783,60.449318
1032727,0,0,2267.3667,98.310745,2663.537,46.116344,0.0066850786,0.00523242,0.006521717,0.41707003,60.278187
1032743,0,0,2264.5952,98.27474,2664.4712,46.133064,0.006288505,0.0049813436,0.0065439413,0.4184913,60.23324
1032762,0,0,2251.781,98.10829,2665.4397,46.15041,0.006362863,0.0050284206,0.0065664677,0.41993186,59.67884
1032780,0,0,2305.719,98.80894,2666.3801,46.167244,0.005617641,0.0045566093,0.006588405,0.42133477,59.09834
1032796,0,0,2290.3928,98.609856,2667.2327,46.18251,0.004857426,0.0040753065,0.0066083875,0.4226127,59.561527
1032812,0,0,2345.8452,99.33017,2667.8887,46.194256,0.0049999664,0.004165551,0.0066291215,0.42393863,59.669758
1032828,0,0,2303.5977,98.78138,2668.7188,46.209118,0.0036370973,0.003302699,0.006645943,0.42501438,60.023937
1032843,0,0,2336.3547,99.206894,2669.4631,46.222446,0.006788197,0.0052977055,0.006668767,0.42647398,60.514404
1032860,0,0,2351.8572,99.408264,2669.901,46.230286,0.006197366,0.0049236417,0.0066969106,0.42827383,60.600853
1032876,0,0,2400.9429,100.04588,2670.5994,46.24279,0.013341177,0.009446492,0.0067464625,0.4314427,60.99455
1032893,0,0,2523.6929,101.640396,2671.5774,46.260303,0.019416563,0.013292907,0.0068322523,0.43692905,60.58173
1032910,0,0,2488.9358,101.1889,2672.542,46.277573,0.018277429,0.012571705,0.0069288765,0.44310826,60.366386
1032926,0,0,2484.812,101.13534,2673.471,46.29421,0.01916185,0.013131645,0.0070271958,0.44939584,60.5428
1032943,0,0,2705.976,104.00823,2674.5254,46.313084,0.01771491,0.012215565,0.0071239257,0.45558184,60.51194
1032960,0,0,2777.3333,104.93515,2675.8096,46.33608,0.01798621,0.01238733,0.0072180387,0.46160045,60.37204
1032976,0,0,2754.1714,104.63428,2677.1538,46.36015,0.020363599,0.0138924895,0.007320451,0.4681498,60.488983
1032993,0,0,2754.6904,104.64102,2678.3535,46.38163,0.016014762,0.011139178,0.007426995,0.47496343,60.25942
1033010,0,0,2776.9404,104.93005,2679.5786,46.403564,0.017805938,0.012273196,0.0075164298,0.48068285,60.333477
1033026,0,0,2654.6023,103.3409,2680.8025,46.42548,0.01817416,0.012506324,0.0076113082,0.48675042,60.51333
1033043,0,0,2618.012,102.865585,2681.6736,46.441074,0.01810512,0.012462613,0.007704418,0.49270487,60.26972
1033060,0,0,2596.9739,102.5923,2682.5417,46.45662,0.0158122,0.011010932,0.0077903196,0.4981984,59.98362
1033077,0,0,2758.5356,104.69098,2683.597,46.47551,0.013803003,0.009738881,0.007865534,0.5030084,60.07754
1033093,0,0,2811.9358,105.384636,2684.802,46.49709,0.014179727,0.00997739,0.007936749,0.50756264,60.248055
1033109,0,0,2839.7761,105.74628,2685.8926,46.516613,0.013121801,0.009307602,0.008006748,0.5120391,60.201393
1033126,0,0,2795.8,105.17503,2686.8538,46.533825,0.013608891,0.009615985,0.00807653,0.5165018,60.59642
1033142,0,0,2709.6572,104.056046,2687.6694,46.548428,0.013517561,0.009558164,0.008146346,0.5209666,60.272182
1033159,0,0,2701.3596,103.948265,2688.3604,46.560802,0.011540368,0.008306374,0.008209184,0.52498513,60.12033
1033177,0,0,2680.1929,103.67331,2689.1194,46.57439,0.013615382,0.009620095,0.008273904,0.5291241,59.96521
1033192,0,0,2666.1191,103.49049,2689.9292,46.58889,0.013226317,0.009373772,0.0083392225,0.53330123,60.4024
