elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
23110,0,0.6852823,0.008831826,1345.3575,173.30838,0.006852823,0.006852823,0,59.984425
23126,0,0.68545437,0.008854004,1233.5487,158.8986,0.0068545435,0.0068545435,0,60.250023
23142,0,0.6859898,0.008923008,1234.5117,159.02274,0.0068598976,0.0068598976,0,60.236134
23159,0,0.6868686,0.009036269,1236.0924,159.22644,0.006868686,0.006868686,0,60.222816
23176,0,0.68805635,0.009189343,1238.2286,159.50175,0.006880563,0.006880563,0,60.2315
23192,0,0.68945026,0.00936899,1240.7357,159.82486,0.0068945023,0.0068945023,0,60.153214
23209,0,0.6911845,0.009592498,1243.855,160.22687,0.006911845,0.006911845,0,60.18911
23226,0,0.6930095,0.009827699,1247.1375,160.6499,0.0069300947,0.0069300947,0,60.07398
23242,0,0.6949226,0.01007426,1250.5784,161.09337,0.006949226,0.006949226,0,60.166298
23259,0,0.6968768,0.010326114,1254.0933,161.54637,0.0069687683,0.0069687683,0,60.113003
23276,0,0.6987302,0.010564972,1257.4266,161.97597,0.0069873016,0.0069873016,0,60.062218
23293,0,0.7007235,0.010821872,1261.012,162.43805,0.007007235,0.007007235,0,59.98542
23309,0,0.70249826,0.011050597,1264.204,162.84943,0.0070249825,0.0070249825,0,59.776443
23327,0,0.70399797,0.011243878,1266.9014,163.19707,0.0070399796,0.0070399796,0,59.84449
23343,0,0.7045406,0.011313813,1267.8773,163.32283,0.007045406,0.007045406,0,59.89691
23359,0,0.70402503,0.011247365,1266.9501,163.20334,0.00704025,0.00704025,0,60.03488
23375,0,0.70275414,0.011083575,1264.6642,162.90874,0.0070275413,0.0070275413,0,60.206776
23393,0,0.700599,0.010805825,1260.788,162.40916,0.00700599,0.00700599,0,60.13965
23411,0,0.6978625,0.010453147,1255.8661,161.77484,0.006978625,0.006978625,0,60.043053
23429,0,0.6949521,0.010078055,1250.6313,161.1002,0.0069495207,0.0069495207,0,59.923637
23445,0,0.69222504,0.009726599,1245.7264,160.46806,0.00692225,0.00692225,0,59.243336
23461,0,0.6896878,0.009399601,1241.163,159.87993,0.0068968777,0.0068968777,0,59.460304
23478,0,0.6877026,0.009143752,1237.5924,159.41975,0.0068770256,0.0068770256,0,59.413845
23494,0,0.6863858,0.008974047,1235.224,159.11452,0.006863858,0.006863858,0,59.74273
23511,0,0.68615496,0.008944295,1234.8088,159.06102,0.0068615493,0.0068615493,0,59.83937
23527,0,0.6871056,0.009066812,1236.5186,159.28136,0.006871056,0.006871056,0,59.932476
23543,0,0.68840766,0.009234619,1238.8605,159.58318,0.0068840766,0.0068840766,0,60.068024
23559,0,0.69004184,0.0094452305,1241.7998,159.962,0.006900418,0.006900418,0,60.349503
23576,0,0.69151115,0.0096345935,1244.4425,160.3026,0.0069151116,0.0069151116,0,60.240265
23593,0,0.6932548,0.009859316,1247.5786,160.70677,0.0069325482,0.0069325482,0,60.41286
23609,0,0.6946418,0.010038071,1250.0734,161.02829,0.006946418,0.006946418,0,60.436234
23627,0,0.6959553,0.010207346,1252.4357,161.33273,0.0069595524,0.0069595524,0,60.24978
23642,0,0.6970009,0.010342108,1254.3164,161.57513,0.006970009,0.006970009,0,60.26374
23660,0,0.6970972,0.010354514,1254.4895,161.59744,0.006970972,0.006970972,0,59.802246
23676,0,0.69701546,0.010343982,1254.3425,161.57849,0.0069701546,0.0069701546,0,60.41214
23692,0,0.6959696,0.010209191,1252.4614,161.33606,0.006959696,0.006959696,0,60.363678
23709,0,0.6941879,0.0099795675,1249.2568,160.92305,0.0069418787,0.0069418787,0,60.31288
23725,0,0.6918262,0.0096752,1245.0092,160.37563,0.006918262,0.006918262,0,60.312008
23742,0,0.6882516,0.009214509,1238.5798,159.54701,0.006882516,0.006882516,0,60.244682
23759,0,0.6851657,0.0088303285,1233.0295,158.83171,0.006851657,0.006851657,0,60.255848
23775,0,0.681999,0.008789503,1227.3339,158.0978,0.00681999,0.00681999,0,60.242195
23792,0,0.6789956,0.008750782,1221.9309,157.4016,0.006789956,0.006789956,0,60.15551
23809,0,0.676476,0.008718302,1217.3981,156.81752,0.00676476,0.00676476,0,60.13556
23825,0,0.6737781,0.008683516,1212.5448,156.19217,0.006737781,0.006737781,0,60.216106
23842,0,0.6718914,0.008659195,1209.1505,155.7548,0.0067189136,0.0067189136,0,60.23495
23859,0,0.6701381,0.008636588,1205.9963,155.34839,0.006701381,0.006701381,0,60.176003
23876,0,0.6688635,0.008620161,1203.7031,155.0529,0.0066886344,0.0066886344,0,60.19748
23892,0,0.66815245,0.008610993,1202.4238,154.88806,0.006681524,0.006681524,0,60.113533
23908,0,0.667563,0.008603394,1201.3635,154.75143,0.00667563,0.00667563,0,60.1563
23926,0,0.6677459,0.008626961,1201.6923,154.7938,0.0066774585,0.0066774585,0,60.08593
23942,0,0.66814977,0.008679013,1202.4187,154.88742,0.0066814977,0.0066814977,0,60.16346
23958,0,0.66875345,0.008756813,1203.5044,155.02734,0.0066875345,0.0066875345,0,60.178764
23976,0,0.6687865,0.008761076,1203.564,155.03502,0.006687865,0.006687865,0,60.0935
23996,0,0.66815466,0.008679642,1202.4275,154.88855,0.0066815466,0.0066815466,0,59.9807
24011,0,0.66725785,0.00859946,1200.8145,154.68068,0.0066725784,0.0066725784,0,59.2407
24027,0,0.66590667,0.00858204,1198.384,154.36752,0.0066590663,0.0066590663,0,59.716137
24043,0,0.6644023,0.008562646,1195.6777,154.01881,0.006644023,0.006644023,0,59.880844
24060,0,0.6629197,0.008543535,1193.0106,153.67514,0.006629197,0.006629197,0,59.735584
