elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
24116,0,8928.025,158.85977,8928.025,158.85977,0.006852823,0.006852823,0,57.369328
24132,0,8930.267,158.89966,8930.267,158.89966,0.0068545435,0.0068545435,0,56.13991
24149,0,8937.24,159.02377,8937.24,159.02377,0.0068598976,0.0068598976,0,56.121014
24167,0,8948.687,159.2275,8948.687,159.2275,0.006868686,0.006868686,0,56.378803
24184,0,8964.156,159.50282,8964.156,159.50282,0.006880563,0.006880563,0,56.319397
24201,0,8982.312,159.82596,8982.312,159.82596,0.0068945023,0.0068945023,0,56.978874
24217,0,9004.898,160.22797,9004.898,160.22797,0.006911845,0.006911845,0,57.329166
24233,0,9028.668,160.651,9028.668,160.651,0.0069300947,0.0069300947,0,57.58182
24249,0,9053.586,161.0945,9053.586,161.0945,0.006949226,0.006949226,0,58.34303
24265,0,9079.038,161.5475,9079.038,161.5475,0.0069687683,0.0069687683,0,58.729507
24281,0,9103.177,161.97711,9103.177,161.97711,0.0069873016,0.0069873016,0,59.042904
24299,0,9129.14,162.4392,9129.14,162.4392,0.007007235,0.007007235,0,58.735004
24315,0,9152.255,162.8506,9152.255,162.8506,0.0070249825,0.0070249825,0,58.979965
24331,0,9171.788,163.19824,9171.788,163.19824,0.0070399796,0.0070399796,0,59.458824
24349,0,9178.855,163.32404,9178.855,163.32404,0.007045406,0.007045406,0,59.18642
24366,0,9172.14,163.20451,9172.14,163.20451,0.00704025,0.00704025,0,59.269356
24384,0,9155.588,162.90993,9155.588,162.90993,0.0070275413,0.0070275413,0,58.8499
24399,0,9127.518,162.41032,9127.518,162.41032,0.00700599,0.00700599,0,59.410206
24415,0,9091.876,161.77599,9091.876,161.77599,0.006978625,0.006978625,0,59.99999
24431,0,9053.97,161.10132,9053.97,161.10132,0.0069495207,0.0069495207,0,59.94592
24449,0,9018.451,160.46918,9018.451,160.46918,0.00692225,0.00692225,0,59.62019
24466,0,8985.404,159.881,8985.404,159.881,0.0068968777,0.0068968777,0,59.849434
24482,0,8959.549,159.42082,8959.549,159.42082,0.0068770256,0.0068770256,0,59.55871
24499,0,8942.398,159.11559,8942.398,159.11559,0.006863858,0.006863858,0,59.892765
24516,0,8939.392,159.06206,8939.392,159.06206,0.0068615493,0.0068615493,0,59.63554
24534,0,8951.772,159.28242,8951.772,159.28242,0.006871056,0.006871056,0,59.27181
24550,0,8968.731,159.58426,8968.731,159.58426,0.0068840766,0.0068840766,0,59.50149
24566,0,8990.016,159.96307,8990.016,159.96307,0.006900418,0.006900418,0,59.814644
24582,0,9009.153,160.30368,9009.153,160.30368,0.0069151116,0.0069151116,0,60.00655
24599,0,9031.863,160.70787,9031.863,160.70787,0.0069325482,0.0069325482,0,59.996613
24615,0,9049.929,161.0294,9049.929,161.0294,0.006946418,0.006946418,0,60.08293
24633,0,9067.035,161.33388,9067.035,161.33388,0.0069595524,0.0069595524,0,60.181953
24649,0,9080.654,161.57625,9080.654,161.57625,0.006970009,0.006970009,0,60.01549
24665,0,9081.908,161.59859,9081.908,161.59859,0.006970972,0.006970972,0,60.29105
24681,0,9080.844,161.57962,9080.844,161.57962,0.0069701546,0.0069701546,0,60.232674
24700,0,9067.222,161.33719,9067.222,161.33719,0.006959696,0.006959696,0,59.780605
24717,0,9044.017,160.92418,9044.017,160.92418,0.0069418787,0.0069418787,0,59.36345
24735,0,9013.257,160.37672,9013.257,160.37672,0.006918262,0.006918262,0,59.427727
24751,0,8966.699,159.5481,8966.699,159.5481,0.006882516,0.006882516,0,59.513855
