3956499,0,0,2253.819,99.09722,2311.6592,41.136246,7.857654E-4,0.0014940329,0.039008465,2.4773457,60.278404,0.0049902312,0.17301048
3956516,0,0,2340.3643,100.21453,2311.831,41.139305,8.4055134E-4,0.0015284785,0.038916945,2.4715335,59.962585,0.0053381654,0.17965397
3956531,0,0,2378.6904,100.70933,2312.1323,41.14467,0.00114044,0.0017170268,0.03880978,2.4647279,59.823627,0.0072426954,0.18259601
3956548,0,0,2472.512,101.92058,2312.5627,41.152325,0.0010842108,0.001681674,0.038723845,2.4592702,60.146767,0.0068855956,0.18979806
3956564,0,0,2550.8047,102.93136,2313.1023,41.161926,0.0012160797,0.0017645836,0.038657103,2.4550316,60.281094,0.007723067,0.19580807
3956580,0,0,2594.2024,103.49163,2313.6653,41.171947,0.001262214,0.0017935897,0.038591016,2.4508345,60.37852,0.008016056,0.19913942
3956596,0,0,2634.4524,104.01126,2314.5073,41.186928,0.0012535639,0.001788151,0.038527787,2.4468188,60.46295,0.007961121,0.20222914
3956613,0,0,2726.7144,105.20238,2315.5435,41.205368,0.0012571762,0.0017904221,0.03846208,2.442646,60.26271,0.007984062,0.20931147
3956629,0,0,2769.7595,105.7581,2316.7476,41.226795,0.0012564989,0.0017899964,0.038380783,2.437483,60.37575,0.007979761,0.21261576
3956646,0,0,2810.8596,106.28871,2318.0383,41.249767,0.0012566259,0.0017900763,0.038255677,2.4295378,60.277977,0.007980567,0.21577074
3956662,0,0,2902.8381,107.47617,2319.2585,41.271477,0.0011275114,0.0017088982,0.038121037,2.4209871,60.419094,0.007160588,0.2228313
3956678,0,0,2946.3953,108.0385,2320.4077,41.291927,0.0011517203,0.0017241191,0.03799499,2.412982,60.66786,0.007314334,0.22617489
3956696,0,0,2983.4167,108.51646,2321.7192,41.315266,0.0013457173,0.0018460904,0.0378929,2.4064987,60.51052,0.008546368,0.22901678
3956712,0,0,3078.0334,109.737976,2323.103,41.33989,0.00116283,0.0017311041,0.03780232,2.400746,59.961918,0.0073848898,0.23627986
3956731,0,0,3168.4739,110.90558,2324.66,41.367596,0.0011971213,0.0017526641,0.037707206,2.3947055,59.651142,0.0076026665,0.24322236
3956752,0,0,3209.7976,111.43907,2326.4077,41.398697,0.0010751502,0.0016759774,0.037587658,2.3871133,58.5238,0.0068280534,0.2463945
3956771,0,0,3302.5952,112.637115,2328.3606,41.433453,0.0010980198,0.0016903561,0.037471015,2.3797057,58.64471,0.006973293,0.25351796
3956787,0,0,3345.1523,113.18652,2330.6702,41.474552,0.0012762285,0.0018024009,0.037366875,2.373092,59.149124,0.008105059,0.25678477
3956804,0,0,3435.288,114.350204,2333.1182,41.518112,0.0012428144,0.0017813926,0.037223533,2.3639884,59.334354,0.007892854,0.26370388
