elapsedTime,eventRecognized,frq_rt, col_rt, frq_m, col_m, amp_rt, amp_m, total, framerate;
27118,0,0.6852823,0.0033062,3293.3552,158.86082,0.006852823,0.006852823,13,59.89165
27134,0,0.68545437,0.003314502,3294.1667,158.89998,0.0068545435,0.0068545435,13,60.119473
27152,0,0.6859898,0.0033403342,3296.7393,159.02408,0.0068598976,0.0068598976,13,59.82337
27168,0,0.6868686,0.003382733,3300.962,159.22781,0.006868686,0.006868686,13,60.127525
27185,0,0.68805635,0.0034400364,3306.6687,159.50314,0.006880563,0.006880563,13,60.090893
27202,0,0.68945026,0.0035072872,3313.3662,159.82626,0.0068945023,0.0068945023,13,59.838524
27218,0,0.6911845,0.0035909577,3321.699,160.22829,0.006911845,0.006911845,13,60.093334
27235,0,0.6930095,0.003679005,3330.4678,160.65135,0.0069300947,0.0069300947,13,59.979767
27251,0,0.6949226,0.0037713058,3339.66,161.09483,0.006949226,0.006949226,13,60.119247
27268,0,0.6968768,0.0038655875,3349.0496,161.54785,0.0069687683,0.0069687683,13,59.90069
27285,0,0.6987302,0.003955004,3357.9543,161.97746,0.0069873016,0.0069873016,13,60.06949
27301,0,0.7007235,0.004051175,3367.5322,162.43954,0.007007235,0.007007235,13,60.099274
27320,0,0.70249826,0.004136798,3376.0593,162.85095,0.0070249825,0.0070249825,13,59.77037
27335,0,0.70399797,0.004209153,3383.2654,163.19861,0.0070399796,0.0070399796,13,59.79029
27352,0,0.7045406,0.004235333,3385.8726,163.3244,0.007045406,0.007045406,13,59.915054
27368,0,0.70402503,0.0042104586,3383.3953,163.20488,0.00704025,0.00704025,13,59.977394
27385,0,0.70275414,0.0041491436,3377.2888,162.91026,0.0070275413,0.0070275413,13,60.147415
27403,0,0.700599,0.004045168,3366.9338,162.41069,0.00700599,0.00700599,13,60.02568
27419,0,0.6978625,0.0039131423,3353.7854,161.77632,0.006978625,0.006978625,13,59.663963
27434,0,0.6949521,0.0037727263,3339.8015,161.10165,0.0069495207,0.0069495207,13,60.099243
27451,0,0.69222504,0.0036411583,3326.6985,160.4695,0.00692225,0.00692225,13,60.183002
27469,0,0.6896878,0.0035187467,3314.5076,159.88133,0.0068968777,0.0068968777,13,59.77615
27485,0,0.6877026,0.0034229695,3304.969,159.42114,0.0068770256,0.0068770256,13,60.20687
27501,0,0.6863858,0.00335944,3298.642,159.11589,0.006863858,0.006863858,13,60.179073
27519,0,0.68615496,0.0033483028,3297.533,159.06238,0.0068615493,0.0068615493,13,59.895077
27535,0,0.6871056,0.0033941667,3302.1006,159.28276,0.006871056,0.006871056,13,59.951813
27552,0,0.68840766,0.0034569858,3308.3567,159.58458,0.0068840766,0.0068840766,13,59.96897
27568,0,0.69004184,0.0035358283,3316.2087,159.96341,0.006900418,0.006900418,13,60.20325
27585,0,0.69151115,0.0036067164,3323.2683,160.304,0.0069151116,0.0069151116,13,60.09356
27601,0,0.6932548,0.0036908414,3331.6465,160.7082,0.0069325482,0.0069325482,13,60.051838
27618,0,0.6946418,0.0037577583,3338.3108,161.02974,0.006946418,0.006946418,13,60.121468
27635,0,0.6959553,0.003821127,3344.6216,161.3342,0.0069595524,0.0069595524,13,60.059925
27652,0,0.6970009,0.0038715748,3349.6458,161.5766,0.006970009,0.006970009,13,60.066277
27669,0,0.6970972,0.0038762188,3350.1082,161.5989,0.006970972,0.006970972,13,60.0136
27685,0,0.69701546,0.0038722763,3349.7156,161.57997,0.0069701546,0.0069701546,13,60.037987
27701,0,0.6959696,0.0038218168,3344.6904,161.33754,0.006959696,0.006959696,13,60.300602
27719,0,0.6941879,0.0037358573,3336.1296,160.92451,0.0069418787,0.0069418787,13,59.71563
27735,0,0.6918262,0.0036219172,3324.7822,160.37703,0.006918262,0.006918262,13,59.950417
27751,0,0.6882516,0.0034494575,3307.607,159.5484,0.006882516,0.006882516,13,60.253376
27768,0,0.6851657,0.0033056391,3292.7798,158.83305,0.006851657,0.006851657,13,60.050957
27785,0,0.681999,0.0032903587,3277.5642,158.09903,0.00681999,0.00681999,13,60.183746
27802,0,0.6789956,0.0032758669,3263.132,157.4028,0.006789956,0.006789956,13,60.0555
27818,0,0.676476,0.0032637098,3251.025,156.81871,0.00676476,0.00676476,13,60.148685
27835,0,0.6737781,0.0032506902,3238.0615,156.19333,0.006737781,0.006737781,13,60.00905
27851,0,0.6718914,0.0032415874,3228.995,155.75594,0.0067189136,0.0067189136,13,60.247684
27868,0,0.6701381,0.0032331264,3220.5703,155.34952,0.006701381,0.006701381,13,60.122227
27885,0,0.6688635,0.0032269775,3214.4456,155.05405,0.0066886344,0.0066886344,13,60.105064
27901,0,0.66815245,0.0032235468,3211.0286,154.8892,0.006681524,0.006681524,13,60.032356
27918,0,0.667563,0.003220702,3208.1963,154.75255,0.00667563,0.00667563,13,60.01821
27935,0,0.6677459,0.0032295245,3209.0747,154.79494,0.0066774585,0.0066774585,13,59.804184
27951,0,0.66814977,0.00324901,3211.0151,154.88855,0.0066814977,0.0066814977,13,60.21016
27969,0,0.66875345,0.0032781346,3213.9158,155.02849,0.0066875345,0.0066875345,13,59.98149
27986,0,0.6687865,0.0032797307,3214.0747,155.03616,0.006687865,0.006687865,13,59.940372
28001,0,0.66815466,0.003249246,3211.0388,154.8897,0.0066815466,0.0066815466,13,60.13731
28019,0,0.66725785,0.0032192296,3206.7297,154.68181,0.0066725784,0.0066725784,13,59.951748
28035,0,0.66590667,0.0032127097,3200.2373,154.3686,0.0066590663,0.0066590663,12,60.14234
28052,0,0.6644023,0.003205451,3193.0088,154.01988,0.006644023,0.006644023,12,60.05461
28068,0,0.6629197,0.0031982982,3185.8843,153.6762,0.006629197,0.006629197,12,60.051273
28085,0,0.6614744,0.003191324,3178.9395,153.34116,0.0066147437,0.0066147437,12,60.017685
28102,0,0.66029966,0.0031856555,3173.2944,153.06883,0.0066029965,0.0066029965,12,59.981537
28119,0,0.65928954,0.0031807835,3168.4412,152.8347,0.0065928954,0.0065928954,12,59.814507
28136,0,0.6586091,0.003177499,3165.1711,152.67694,0.0065860907,0.0065860907,12,59.795986
28152,0,0.65856403,0.0031772805,3164.9543,152.66647,0.0065856404,0.0065856404,12,60.000713
28168,0,0.65895563,0.0031961736,3166.8357,152.75725,0.006589556,0.006589556,12,60.11021
28186,0,0.6596302,0.0032287175,3170.0767,152.91362,0.0065963017,0.0065963017,12,59.921467
28203,0,0.66026556,0.003259372,3173.1296,153.06091,0.0066026556,0.0066026556,12,60.01838
28219,0,0.660874,0.0032887268,3176.0532,153.20195,0.00660874,0.00660874,12,59.714798
28235,0,0.6618145,0.003334102,3180.5723,153.41997,0.006618145,0.006618145,12,60.014034
28252,0,0.6626014,0.0033720662,3184.353,153.60239,0.006626014,0.006626014,12,60.12657
28268,0,0.6631488,0.0033984762,3186.9834,153.7293,0.006631488,0.006631488,12,60.143505
28285,0,0.66305876,0.0033941313,3186.5505,153.7084,0.0066305874,0.0066305874,12,60.061768
28302,0,0.6621672,0.003351117,3182.2666,153.50171,0.006621672,0.006621672,12,59.909004
28318,0,0.66112936,0.003301046,3177.28,153.26114,0.006611293,0.006611293,12,60.038967
28336,0,0.6592409,0.0032099364,3168.2063,152.82338,0.0065924088,0.0065924088,12,60.016724
28352,0,0.65664196,0.0031680083,3155.7188,152.22093,0.0065664193,0.0065664193,12,60.048622
28368,0,0.6530438,0.003150646,3138.43,151.3869,0.006530438,0.006530438,12,60.057056
28386,0,0.6481179,0.003126879,3114.7605,150.24504,0.006481179,0.006481179,12,59.80207
28402,0,0.643022,0.0031022893,3090.2737,149.06375,0.00643022,0.00643022,12,60.097183
28418,0,0.63707244,0.0030735815,3061.685,147.68457,0.006370724,0.006370724,12,60.084694
28436,0,0.6306874,0.0030427743,3031.0034,146.20445,0.006306874,0.006306874,12,60.053017
28452,0,0.6238894,0.003009974,2998.3374,144.6286,0.0062388936,0.0062388936,12,60.148415
28468,0,0.6163464,0.0029735789,2962.0918,142.88007,0.006163464,0.006163464,12,60.106323
28486,0,0.6094442,0.0029402755,2928.925,141.28004,0.0060944417,0.0060944417,12,59.679573
28502,0,0.6027106,0.002907786,2896.5679,139.71912,0.0060271057,0.0060271057,12,60.086784
28518,0,0.5965681,0.002878147,2867.0513,138.29523,0.005965681,0.005965681,12,60.16255
28535,0,0.5910756,0.002851648,2840.6577,137.02196,0.005910756,0.005910756,12,60.147057
28552,0,0.58595186,0.002826924,2816.0364,135.8342,0.0058595184,0.0058595184,12,60.04206
28568,0,0.5822883,0.0028092484,2798.4314,134.98491,0.005822883,0.005822883,12,60.02898
28586,0,0.57958883,0.0027962234,2785.4587,134.3591,0.005795888,0.005795888,12,59.81729
28603,0,0.57806736,0.0027888813,2778.1472,134.0064,0.0057806736,0.0057806736,12,59.91707
28619,0,0.57746774,0.0027859882,2775.2654,133.86739,0.0057746773,0.0057746773,12,59.894207
28638,0,0.5776208,0.0027933726,2776.0005,133.90283,0.005776208,0.005776208,12,59.73488
28652,0,0.5789446,0.0028572401,2782.3613,134.20973,0.005789446,0.005789446,12,60.114235
28668,0,0.58084095,0.0029487282,2791.4731,134.64932,0.0058084093,0.0058084093,12,60.18376
28685,0,0.5831619,0.003060702,2802.625,135.18733,0.005831619,0.005831619,12,60.01195
28702,0,0.5854687,0.0031719941,2813.709,135.72209,0.005854687,0.005854687,12,60.035404
28719,0,0.58771354,0.003280296,2824.4954,136.24246,0.0058771353,0.0058771353,12,60.02123
28735,0,0.58985436,0.0033835794,2834.7817,136.73874,0.0058985436,0.0058985436,12,60.045403
28753,0,0.5915044,0.0034631856,2842.7102,137.12125,0.005915044,0.005915044,12,59.959553
28769,0,0.5925481,0.0035135373,2847.7249,137.36317,0.0059254807,0.0059254807,12,60.105755
28786,0,0.59287953,0.0035295289,2849.3176,137.44002,0.0059287953,0.0059287953,12,60.006733
28803,0,0.5929308,0.0035320017,2849.5637,137.45189,0.005929308,0.005929308,12,59.99935
28819,0,0.59303075,0.0035368244,2850.0442,137.47507,0.0059303073,0.0059303073,12,60.233967
28835,0,0.5931985,0.0035449164,2850.85,137.51395,0.0059319846,0.0059319846,12,60.16104
28852,0,0.5933088,0.003550239,2851.3801,137.53952,0.005933088,0.005933088,12,60.11123
28869,0,0.59348243,0.0035586157,2852.2144,137.57976,0.0059348242,0.0059348242,12,59.74276
28886,0,0.5934216,0.00355568,2851.922,137.56567,0.0059342156,0.0059342156,12,59.712414
28903,0,0.59312725,0.00354148,2850.5078,137.49745,0.005931272,0.005931272,12,59.67924
28920,0,0.5927151,0.0035215952,2848.5273,137.40189,0.0059271506,0.0059271506,12,59.53295
28937,0,0.59182316,0.0034785643,2844.2417,137.19513,0.0059182313,0.0059182313,12,59.589268
28953,0,0.59090155,0.0034341014,2839.8135,136.98149,0.0059090154,0.0059090154,12,59.895866
28969,0,0.5893214,0.0033578656,2832.221,136.61519,0.0058932137,0.0058932137,12,60.314148
28986,0,0.5872422,0.0032575554,2822.2305,136.1332,0.005872422,0.005872422,12,60.041702
29004,0,0.5850042,0.0031495846,2811.4773,135.61443,0.0058500418,0.0058500418,12,60.08612
29020,0,0.58163303,0.0029869422,2795.279,134.83293,0.00581633,0.00581633,12,59.806458
29036,0,0.5780854,0.0028157881,2778.233,134.01054,0.0057808543,0.0057808543,12,60.10232
29053,0,0.5734325,0.0027665184,2755.876,132.93202,0.005734325,0.005734325,12,60.042294
29068,0,0.56811744,0.0027408737,2730.3362,131.69998,0.0056811743,0.0056811743,12,60.288208
29086,0,0.5630572,0.0027164577,2706.0193,130.52692,0.005630572,0.005630572,12,60.001625
29103,0,0.5574439,0.0026893753,2679.046,129.2257,0.005574439,0.005574439,12,59.903008
29119,0,0.55289155,0.002667411,2657.1694,128.1704,0.005528915,0.005528915,12,60.061565
29136,0,0.5482211,0.0026448753,2634.7266,127.08773,0.005482211,0.005482211,12,60.041794
29153,0,0.5439181,0.0026241147,2614.0483,126.090225,0.0054391804,0.0054391804,12,60.059387
29169,0,0.54124415,0.002611212,2601.1982,125.47033,0.005412441,0.005412441,12,60.182953
29186,0,0.53878427,0.0025993432,2589.3774,124.900085,0.0053878427,0.0053878427,12,59.84142
29203,0,0.53828007,0.0025969117,2586.9539,124.78317,0.0053828005,0.0053828005,12,60.049263
29219,0,0.5378293,0.0025947362,2584.7876,124.678665,0.005378293,0.005378293,12,60.061047
29236,0,0.53691447,0.0025903217,2580.3916,124.46662,0.0053691445,0.0053691445,12,59.955433
29252,0,0.5369759,0.0025932863,2580.6863,124.48084,0.005369759,0.005369759,12,60.17542
29269,0,0.5359885,0.002585854,2575.9417,124.25195,0.005359885,0.005359885,12,60.124302
29286,0,0.5360212,0.00258743,2576.0981,124.2595,0.0053602117,0.0053602117,12,60.013416
29303,0,0.5354582,0.002583296,2573.3933,124.12902,0.005354582,0.005354582,12,60.050735
29319,0,0.5344271,0.0025783207,2568.4385,123.89,0.0053442707,0.0053442707,12,59.998142
29336,0,0.53461957,0.002587606,2569.363,123.9346,0.005346196,0.005346196,12,60.0297
29353,0,0.53364104,0.002574529,2564.6611,123.70778,0.0053364104,0.0053364104,12,60.053436
