6173582,0,0,4307.74,125.613716,2345.388,41.736454,0.0015600233,0.0018919476,0.03847056,2.2217824,60.643654,0.009009571,0.33067617
6173599,0,0,4345.9644,126.10719,2349.937,41.817406,0.0015575329,0.0018905237,0.03834444,2.2144985,61.12964,0.008995188,0.33361036
6173615,0,0,4430.562,127.19937,2354.4033,41.89688,0.0015579998,0.0018907906,0.038215194,2.207034,60.587173,0.008997885,0.34010434
6173632,0,0,4474.345,127.76462,2358.9268,41.97738,0.001446879,0.001827257,0.03809113,2.1998694,60.351883,0.008356131,0.3434653
6173649,0,0,4568.0645,128.97455,2363.9373,42.06654,0.0014677141,0.0018391695,0.037952043,2.1918366,60.21154,0.008476459,0.3506595
6173666,0,0,4657.4785,130.1289,2369.6755,42.168655,0.001436594,0.0018213765,0.03780256,2.1832035,60.32728,0.008296732,0.3575232
6173682,0,0,4703.826,130.72726,2375.4224,42.27092,0.0015354562,0.0018779011,0.037671946,2.1756601,60.378853,0.0088676885,0.361081
6173699,0,0,4746.586,131.2793,2381.012,42.370388,0.0015169196,0.0018673029,0.03755053,2.168648,60.500694,0.008760635,0.36436337
6173715,0,0,4835.4883,132.42705,2386.579,42.469456,0.0013276072,0.001759063,0.037426785,2.1615014,60.22895,0.0076673026,0.3711878
6173734,0,0,4882.5522,133.03464,2392.2966,42.571198,0.0013631033,0.0017793579,0.037304994,2.1544676,59.749733,0.007872302,0.3748006
6173752,0,0,4924.3906,133.57478,2398.2676,42.677452,0.0013564478,0.0017755528,0.037191693,2.1479242,60.248257,0.0078338655,0.37801224
6173769,0,0,5019.1333,134.79794,2404.3132,42.785034,0.0011499281,0.0016574746,0.03708167,2.14157,60.31796,0.006641156,0.385285
6173785,0,0,5110.293,135.97482,2410.4873,42.8949,0.0013666926,0.0017814101,0.036970843,2.1351695,60.614418,0.007893031,0.39228272
6173799,0,0,5194.5835,137.06302,2416.9385,43.0097,0.0013260492,0.0017581722,0.036871962,2.129459,61.096527,0.007658305,0.39875314
6173820,0,0,5262.264,137.9368,2423.6687,43.129467,0.0011448032,0.0016545444,0.036778923,2.1240857,59.891388,0.0066115586,0.40394852
6173843,0,0,5309.8403,138.55101,2430.5964,43.252747,0.0011767774,0.0016728257,0.036684334,2.1186228,57.677643,0.0067962185,0.4076006
6173862,0,0,5400.0786,139.716,2437.6946,43.379063,0.0011513279,0.0016582748,0.03658347,2.1127975,57.423553,0.0066492404,0.4145276
6173880,0,0,5475.143,140.6851,2444.9026,43.507328,0.0011560997,0.0016610031,0.036478866,2.1067564,56.826393,0.006676799,0.42028978
6173898,0,0,5506.01,141.08359,2452.1982,43.637154,0.0012065609,0.0016898544,0.036340706,2.0987775,57.052673,0.0069682263,0.42265922
6173914,0,0,5600.548,142.30411,2459.5554,43.768078,0.0011970995,0.001684445,0.036205538,2.090971,57.64691,0.006913584,0.42991626
6173930,0,0,5693.038,143.49817,2467.078,43.90194,0.0011988734,0.0016854592,0.036086597,2.084102,58.22624,0.006923829,0.43701613
6173945,0,0,5732.0073,144.00127,2474.8203,44.039715,0.0011619688,0.0016643589,0.035966586,2.0771708,58.538376,0.0067106946,0.44000754
6173963,0,0,5826.5454,145.22177,2482.789,44.181522,0.0011918135,0.0016814226,0.035842836,2.070024,58.55912,0.0068830564,0.44726458
6173982,0,0,5919.0356,146.41583,2491.2192,44.331535,0.0011862176,0.0016782231,0.035715725,2.0626829,57.972157,0.0068507385,0.45436442
