1710259,0,0,4676.282,130.37166,4676.282,83.21499,0.04239236,0.027653271,0.04239236,2.6922498,59.915836,0.26922497,0.35896665
1710276,0,0,4681.063,130.43338,4681.063,83.300064,0.0424357,0.027680522,0.0424357,2.6950023,59.440105,0.26950023,0.35933363
1710293,0,0,4698.4253,130.65753,4698.4253,83.609024,0.042593095,0.027779482,0.042593095,2.7049983,59.683887,0.27049983,0.36066642
1710309,0,0,4706.981,130.76799,4706.981,83.76128,0.042670656,0.027828248,0.042670656,2.709924,60.02145,0.2709924,0.36132318
1710326,0,0,4717.946,130.90955,4717.946,83.9564,0.042770058,0.027890744,0.042770058,2.7162366,59.491734,0.27162367,0.36216486
1710343,0,0,4727.1733,131.02867,4727.1733,84.120605,0.042853706,0.027943335,0.042853706,2.721549,59.46284,0.2721549,0.3628732
1710359,0,0,4732.8584,131.10207,4732.8584,84.22177,0.04290524,0.027975736,0.04290524,2.7248218,59.600864,0.2724822,0.36330962
1710376,0,0,4750.3506,131.3279,4750.3506,84.53304,0.04306382,0.02807544,0.04306382,2.7348928,59.659546,0.2734893,0.36465237
1710394,0,0,4755.6777,131.39667,4755.6777,84.627846,0.043112114,0.028105803,0.043112114,2.7379599,59.367798,0.273796,0.36506128
1710412,0,0,4760.7056,131.46158,4760.7056,84.717316,0.04315769,0.028134458,0.04315769,2.7408543,58.943542,0.27408543,0.36544725
1710437,0,0,4760.006,131.45255,4760.006,84.704865,0.04315135,0.028130472,0.04315135,2.7404518,56.77398,0.27404517,0.36539355
1710455,0,0,4753.4624,131.36807,4753.4624,84.588425,0.043092027,0.028093176,0.043092027,2.7366843,56.586708,0.27366844,0.36489123
1710474,0,0,4755.782,131.39803,4755.782,84.62971,0.043113057,0.028106397,0.043113057,2.73802,56.494553,0.27380198,0.36506933
1710490,0,0,4742.4263,131.22559,4742.4263,84.39204,0.04299198,0.028030273,0.04299198,2.7303305,57.133236,0.27303305,0.36404407
1710507,0,0,4728.0034,131.0394,4728.0034,84.135376,0.04286123,0.027948067,0.04286123,2.722027,57.198994,0.2722027,0.3629369
1710525,0,0,4704.2944,130.7333,4704.2944,83.71348,0.0426463,0.027812932,0.0426463,2.708377,57.162678,0.2708377,0.36111695
